"DateTime";"Retourtemperatuur [Warmtapwater bwdl Geel] [°C]"
"2023-01-31 08:11:00";58,69
"2023-01-31 08:12:00";58,74
"2023-01-31 08:13:00";58,8
"2023-01-31 08:14:00";58,82
"2023-01-31 08:15:00";58,82
"2023-01-31 08:16:00";58,81
"2023-01-31 08:17:00";57,66
"2023-01-31 08:18:00";58,32
"2023-01-31 08:19:00";58,56
"2023-01-31 08:20:00";58,65
"2023-01-31 08:21:00";58,71
"2023-01-31 08:22:00";58,7
"2023-01-31 08:23:00";58,58
"2023-01-31 08:24:00";58,58
"2023-01-31 08:25:00";58,58
"2023-01-31 08:26:00";58,58
"2023-01-31 08:27:00";58,64
"2023-01-31 08:28:00";49,13
"2023-01-31 08:29:00";53,95
"2023-01-31 08:30:00";58,06
"2023-01-31 08:31:00";57,38
"2023-01-31 08:32:00";56,68
"2023-01-31 08:33:00";56,68
"2023-01-31 08:34:00";58,36
"2023-01-31 08:35:00";58,26
"2023-01-31 08:36:00";56,92
"2023-01-31 08:37:00";58,49
"2023-01-31 08:38:00";58,56
"2023-01-31 08:39:00";58,67
"2023-01-31 08:40:00";58,73
"2023-01-31 08:41:00";58,82
"2023-01-31 08:42:00";58,82
"2023-01-31 08:43:00";58,85
"2023-01-31 08:44:00";58,96
"2023-01-31 08:45:00";59,01
"2023-01-31 08:46:00";59,04
"2023-01-31 08:47:00";59,09
"2023-01-31 08:48:00";59,17
"2023-01-31 08:49:00";59,23
"2023-01-31 08:50:00";59,3
"2023-01-31 08:51:00";59,3
"2023-01-31 08:52:00";59,4
"2023-01-31 08:53:00";52,73
"2023-01-31 08:54:00";59,04
"2023-01-31 08:55:00";59,42
"2023-01-31 08:56:00";59,65
"2023-01-31 08:57:00";60,2
"2023-01-31 08:58:00";60,2
"2023-01-31 08:59:00";60,2
"2023-01-31 09:00:00";39,02
"2023-01-31 09:01:00";61,86
"2023-01-31 09:02:00";62,5
"2023-01-31 09:03:00";63,12
"2023-01-31 09:04:00";63,64
"2023-01-31 09:05:00";64,27
"2023-01-31 09:06:00";63,04
"2023-01-31 09:07:00";63,04
"2023-01-31 09:08:00";63,12
"2023-01-31 09:09:00";57,79
"2023-01-31 09:10:00";39,65
"2023-01-31 09:11:00";39,83
"2023-01-31 09:12:00";39,94
"2023-01-31 09:13:00";39,93
"2023-01-31 09:14:00";39,87
"2023-01-31 09:15:00";39,63
"2023-01-31 09:16:00";39,63
"2023-01-31 09:17:00";39,35
"2023-01-31 09:18:00";39,02
"2023-01-31 09:19:00";38,09
"2023-01-31 09:20:00";37,55
"2023-01-31 09:21:00";37,03
"2023-01-31 09:22:00";36,58
"2023-01-31 09:23:00";36,25
"2023-01-31 09:24:00";35,98
"2023-01-31 09:25:00";35,98
"2023-01-31 09:26:00";35,98
"2023-01-31 09:27:00";35,76
"2023-01-31 09:28:00";35,31
"2023-01-31 09:29:00";35,14
"2023-01-31 09:30:00";34,95
"2023-01-31 09:31:00";34,8
"2023-01-31 09:32:00";34,65
"2023-01-31 09:33:00";34,52
"2023-01-31 09:34:00";34,52
"2023-01-31 09:35:00";34,37
"2023-01-31 09:36:00";34,22
"2023-01-31 09:37:00";33,89
"2023-01-31 09:38:00";33,68
"2023-01-31 09:39:00";33,51
"2023-01-31 09:40:00";33,33
"2023-01-31 09:41:00";33,33
"2023-01-31 09:42:00";33,15
"2023-01-31 09:43:00";33,15
"2023-01-31 09:44:00";32,91
"2023-01-31 09:45:00";32,75
"2023-01-31 09:46:00";32,32
"2023-01-31 09:47:00";32,26
"2023-01-31 09:48:00";32,1
"2023-01-31 09:49:00";31,91
"2023-01-31 09:50:00";31,68
"2023-01-31 09:51:00";31,47
"2023-01-31 09:52:00";31,47
"2023-01-31 09:53:00";31,23
"2023-01-31 09:54:00";31,01
"2023-01-31 09:55:00";30,59
"2023-01-31 09:56:00";30,43
"2023-01-31 09:57:00";30,29
"2023-01-31 09:58:00";30,29
"2023-01-31 09:59:00";30,15
"2023-01-31 10:00:00";30,07
"2023-01-31 10:01:00";30,07
"2023-01-31 10:02:00";53,71
"2023-01-31 10:03:00";44,68
"2023-01-31 10:04:00";63,74
"2023-01-31 10:05:00";55,54
"2023-01-31 10:06:00";60,47
"2023-01-31 10:07:00";61,51
"2023-01-31 10:08:00";62,31
"2023-01-31 10:09:00";61,74
"2023-01-31 10:10:00";61,74
"2023-01-31 10:11:00";62,01
"2023-01-31 10:12:00";61,11
"2023-01-31 10:13:00";59,01
"2023-01-31 10:14:00";58,31
"2023-01-31 10:15:00";57,97
"2023-01-31 10:16:00";57,26
"2023-01-31 10:17:00";56,92
"2023-01-31 10:18:00";56,53
"2023-01-31 10:19:00";56,53
"2023-01-31 10:20:00";56,07
"2023-01-31 10:21:00";55,84
"2023-01-31 10:22:00";55,36
"2023-01-31 10:23:00";55,07
"2023-01-31 10:24:00";54,76
"2023-01-31 10:25:00";54,47
"2023-01-31 10:26:00";54,2
"2023-01-31 10:27:00";53,95
"2023-01-31 10:28:00";53,95
"2023-01-31 10:29:00";53,66
"2023-01-31 10:30:00";53,42
"2023-01-31 10:31:00";52,81
"2023-01-31 10:32:00";52,55
"2023-01-31 10:33:00";52,29
"2023-01-31 10:34:00";52,1
"2023-01-31 10:35:00";51,9
"2023-01-31 10:36:00";51,9
"2023-01-31 10:37:00";51,7
"2023-01-31 10:38:00";51,42
"2023-01-31 10:39:00";51,27
"2023-01-31 10:40:00";50,91
"2023-01-31 10:41:00";50,68
"2023-01-31 10:42:00";50,46
"2023-01-31 10:43:00";54,94
"2023-01-31 10:44:00";40,91
"2023-01-31 10:45:00";49,86
"2023-01-31 10:46:00";49,86
"2023-01-31 10:47:00";67,28
"2023-01-31 10:48:00";60,68
"2023-01-31 10:49:00";63,02
"2023-01-31 10:50:00";62,07
"2023-01-31 10:51:00";61,96
"2023-01-31 10:52:00";61,38
"2023-01-31 10:53:00";60,31
"2023-01-31 10:54:00";60,31
"2023-01-31 10:55:00";59,37
"2023-01-31 10:56:00";58,71
"2023-01-31 10:57:00";58,05
"2023-01-31 10:58:00";56,95
"2023-01-31 10:59:00";56,58
"2023-01-31 11:00:00";56,04
"2023-01-31 11:01:00";55,72
"2023-01-31 11:02:00";55,46
"2023-01-31 11:03:00";55,46
"2023-01-31 11:04:00";55,1
"2023-01-31 11:05:00";54,9
"2023-01-31 11:06:00";54,63
"2023-01-31 11:07:00";55,13
"2023-01-31 11:08:00";36,42
"2023-01-31 11:09:00";49,3
"2023-01-31 11:10:00";66,13
"2023-01-31 11:11:00";56,76
"2023-01-31 11:12:00";56,76
"2023-01-31 11:13:00";61,12
"2023-01-31 11:14:00";62,74
"2023-01-31 11:15:00";62,92
"2023-01-31 11:16:00";62,88
"2023-01-31 11:17:00";62,85
"2023-01-31 11:18:00";62,84
"2023-01-31 11:19:00";62,73
"2023-01-31 11:20:00";62,06
"2023-01-31 11:21:00";62,06
"2023-01-31 11:22:00";62,54
"2023-01-31 11:23:00";62,37
"2023-01-31 11:24:00";62,3
"2023-01-31 11:25:00";62,22
"2023-01-31 11:26:00";39,78
"2023-01-31 11:27:00";61,16
"2023-01-31 11:28:00";61,39
"2023-01-31 11:29:00";47,66
"2023-01-31 11:30:00";47,66
"2023-01-31 11:31:00";59,3
"2023-01-31 11:32:00";60,82
"2023-01-31 11:33:00";60,97
"2023-01-31 11:34:00";60,92
"2023-01-31 11:35:00";47,87
"2023-01-31 11:36:00";60,28
"2023-01-31 11:37:00";48,88
"2023-01-31 11:38:00";21,47
"2023-01-31 11:39:00";21,47
"2023-01-31 11:40:00";32,16
"2023-01-31 11:41:00";49,09
"2023-01-31 11:42:00";52,76
"2023-01-31 11:43:00";58,46
"2023-01-31 11:44:00";52,43
"2023-01-31 11:45:00";54,3
"2023-01-31 11:46:00";59,24
"2023-01-31 11:47:00";59,4
"2023-01-31 11:48:00";59,4
"2023-01-31 11:49:00";59,57
"2023-01-31 11:50:00";54,99
"2023-01-31 11:51:00";59,17
"2023-01-31 11:52:00";34,92
"2023-01-31 11:53:00";55,43
"2023-01-31 11:54:00";58,21
"2023-01-31 11:55:00";58,74
"2023-01-31 11:56:00";42,76
"2023-01-31 11:57:00";42,76
"2023-01-31 11:58:00";58,39
"2023-01-31 11:59:00";59,06
"2023-01-31 12:00:00";59,31
"2023-01-31 12:01:00";59,46
"2023-01-31 12:02:00";59,73
"2023-01-31 12:03:00";59,83
"2023-01-31 12:04:00";59,91
"2023-01-31 12:05:00";59,95
"2023-01-31 12:06:00";59,95
"2023-01-31 12:07:00";59,98
"2023-01-31 12:08:00";60,03
"2023-01-31 12:09:00";60,07
"2023-01-31 12:10:00";58,45
"2023-01-31 12:11:00";54,11
"2023-01-31 12:12:00";50,76
"2023-01-31 12:13:00";53,11
"2023-01-31 12:14:00";52,38
"2023-01-31 12:15:00";52,38
"2023-01-31 12:16:00";59,32
"2023-01-31 12:17:00";59,58
"2023-01-31 12:18:00";59,76
"2023-01-31 12:19:00";59,87
"2023-01-31 12:20:00";60,06
"2023-01-31 12:21:00";60,16
"2023-01-31 12:22:00";60,21
"2023-01-31 12:23:00";60,28
"2023-01-31 12:24:00";60,28
"2023-01-31 12:25:00";60,43
"2023-01-31 12:26:00";60,51
"2023-01-31 12:27:00";60,59
"2023-01-31 12:28:00";60,7
"2023-01-31 12:29:00";61,19
"2023-01-31 12:30:00";48,03
"2023-01-31 12:31:00";52,06
"2023-01-31 12:32:00";52,06
"2023-01-31 12:33:00";50,94
"2023-01-31 12:34:00";54,74
"2023-01-31 12:35:00";61,65
"2023-01-31 12:36:00";61,9
"2023-01-31 12:37:00";61,92
"2023-01-31 12:38:00";60,16
"2023-01-31 12:39:00";59,41
"2023-01-31 12:40:00";58,71
"2023-01-31 12:41:00";58,71
"2023-01-31 12:42:00";57,73
"2023-01-31 12:43:00";57,26
"2023-01-31 12:44:00";56,77
"2023-01-31 12:45:00";56,31
"2023-01-31 12:46:00";55,93
"2023-01-31 12:47:00";54,99
"2023-01-31 12:48:00";54,76
"2023-01-31 12:49:00";54,41
"2023-01-31 12:50:00";54,41
"2023-01-31 12:51:00";54,23
"2023-01-31 12:52:00";53,95
"2023-01-31 12:53:00";53,7
"2023-01-31 12:54:00";53,3
"2023-01-31 12:55:00";53,07
"2023-01-31 12:56:00";52,72
"2023-01-31 12:57:00";52,46
"2023-01-31 12:58:00";52,26
"2023-01-31 12:59:00";52
"2023-01-31 13:00:00";52
"2023-01-31 13:01:00";51,82
"2023-01-31 13:02:00";51,59
"2023-01-31 13:03:00";51,39
"2023-01-31 13:04:00";51,22
"2023-01-31 13:05:00";51,03
"2023-01-31 13:06:00";50,74
"2023-01-31 13:07:00";50,58
"2023-01-31 13:08:00";50,58
"2023-01-31 13:09:00";50,31
"2023-01-31 13:10:00";50,18
"2023-01-31 13:11:00";50,06
"2023-01-31 13:12:00";49,94
"2023-01-31 13:13:00";49,86
"2023-01-31 13:14:00";49,6
"2023-01-31 13:15:00";49,44
"2023-01-31 13:16:00";49,43
"2023-01-31 13:17:00";49,43
"2023-01-31 13:18:00";49,27
"2023-01-31 13:19:00";49,15
"2023-01-31 13:20:00";49,25
"2023-01-31 13:21:00";49,41
"2023-01-31 13:22:00";49,49
"2023-01-31 13:23:00";49,38
"2023-01-31 13:24:00";48,97
"2023-01-31 13:25:00";48,83
"2023-01-31 13:26:00";48,83
"2023-01-31 13:27:00";48,56
"2023-01-31 13:28:00";48,41
"2023-01-31 13:29:00";22,63
"2023-01-31 13:30:00";22,99
"2023-01-31 13:31:00";45,49
"2023-01-31 13:32:00";54,41
"2023-01-31 13:33:00";19,73
"2023-01-31 13:34:00";19,54
"2023-01-31 13:35:00";19,54
"2023-01-31 13:36:00";20,56
"2023-01-31 13:37:00";20,68
"2023-01-31 13:38:00";20,37
"2023-01-31 13:39:00";20,98
"2023-01-31 13:40:00";24,13
"2023-01-31 13:41:00";32,49
"2023-01-31 13:42:00";57,06
"2023-01-31 13:43:00";33,99
"2023-01-31 13:44:00";33,99
"2023-01-31 13:45:00";30,22
"2023-01-31 13:46:00";59,57
"2023-01-31 13:47:00";61,83
"2023-01-31 13:48:00";61,76
"2023-01-31 13:49:00";61,82
"2023-01-31 13:50:00";62,15
"2023-01-31 13:51:00";30,02
"2023-01-31 13:52:00";17,23
"2023-01-31 13:53:00";17,23
"2023-01-31 13:54:00";16,45
"2023-01-31 13:55:00";21,15
"2023-01-31 13:56:00";37,57
"2023-01-31 13:57:00";43,11
"2023-01-31 13:58:00";46,12
"2023-01-31 13:59:00";19,15
"2023-01-31 14:00:00";18,07
"2023-01-31 14:01:00";18,01
"2023-01-31 14:02:00";18,01
"2023-01-31 14:03:00";23,71
"2023-01-31 14:04:00";19,88
"2023-01-31 14:05:00";23,31
"2023-01-31 14:06:00";19,21
"2023-01-31 14:07:00";23,72
"2023-01-31 14:08:00";20,27
"2023-01-31 14:09:00";21,63
"2023-01-31 14:10:00";23,4
"2023-01-31 14:11:00";23,4
"2023-01-31 14:12:00";38,67
"2023-01-31 14:13:00";30,59
"2023-01-31 14:14:00";27,79
"2023-01-31 14:15:00";23,85
"2023-01-31 14:16:00";21,7
"2023-01-31 14:17:00";29,91
"2023-01-31 14:18:00";56,53
"2023-01-31 14:19:00";56,53
"2023-01-31 14:20:00";52,78
"2023-01-31 14:21:00";59,55
"2023-01-31 14:22:00";59,7
"2023-01-31 14:23:00";51,82
"2023-01-31 14:24:00";42,44
"2023-01-31 14:25:00";59,44
"2023-01-31 14:26:00";59,63
"2023-01-31 14:27:00";60,15
"2023-01-31 14:28:00";38,32
"2023-01-31 14:29:00";38,32
"2023-01-31 14:30:00";57,11
"2023-01-31 14:31:00";58,09
"2023-01-31 14:32:00";49,63
"2023-01-31 14:33:00";42,5
"2023-01-31 14:34:00";58,01
"2023-01-31 14:35:00";58,23
"2023-01-31 14:36:00";55,98
"2023-01-31 14:37:00";58,79
"2023-01-31 14:38:00";58,79
"2023-01-31 14:39:00";59,29
"2023-01-31 14:40:00";59,46
"2023-01-31 14:41:00";48,84
"2023-01-31 14:42:00";59,11
"2023-01-31 14:43:00";59,01
"2023-01-31 14:44:00";46,51
"2023-01-31 14:45:00";48,62
"2023-01-31 14:46:00";48,62
"2023-01-31 14:47:00";58,24
"2023-01-31 14:48:00";58,49
"2023-01-31 14:49:00";58,52
"2023-01-31 14:50:00";58,44
"2023-01-31 14:51:00";54,59
"2023-01-31 14:52:00";56,27
"2023-01-31 14:53:00";58,43
"2023-01-31 14:54:00";58,61
"2023-01-31 14:55:00";58,61
"2023-01-31 14:56:00";58,63
"2023-01-31 14:57:00";58,67
"2023-01-31 14:58:00";58,67
"2023-01-31 14:59:00";58,6
"2023-01-31 15:00:00";58,64
"2023-01-31 15:01:00";58,64
"2023-01-31 15:02:00";58,63
"2023-01-31 15:03:00";58,63
"2023-01-31 15:04:00";58,63
"2023-01-31 15:05:00";58,66
"2023-01-31 15:06:00";58,7
"2023-01-31 15:07:00";58,74
"2023-01-31 15:08:00";56,26
"2023-01-31 15:09:00";58,36
"2023-01-31 15:10:00";58,51
"2023-01-31 15:11:00";58,63
"2023-01-31 15:12:00";58,68
"2023-01-31 15:13:00";58,71
"2023-01-31 15:14:00";58,74
"2023-01-31 15:15:00";58,78
"2023-01-31 15:16:00";58,83
"2023-01-31 15:17:00";58,83
"2023-01-31 15:18:00";58,82
"2023-01-31 15:19:00";58,82
"2023-01-31 15:20:00";58,86
"2023-01-31 15:21:00";58,93
"2023-01-31 15:22:00";58,96
"2023-01-31 15:23:00";59,01
"2023-01-31 15:24:00";59,13
"2023-01-31 15:25:00";59,1
"2023-01-31 15:26:00";59,14
"2023-01-31 15:27:00";59,16
"2023-01-31 15:28:00";59,21
"2023-01-31 15:29:00";59,23
"2023-01-31 15:30:00";59,29
"2023-01-31 15:31:00";59,35
"2023-01-31 15:32:00";59,4
"2023-01-31 15:33:00";59,47
"2023-01-31 15:34:00";59,2
"2023-01-31 15:35:00";59,3
"2023-01-31 15:36:00";59,47
"2023-01-31 15:37:00";59,64
"2023-01-31 15:38:00";59,69
"2023-01-31 15:39:00";59,76
"2023-01-31 15:40:00";51,65
"2023-01-31 15:41:00";59,42
"2023-01-31 15:42:00";59,73
"2023-01-31 15:43:00";58,46
"2023-01-31 15:44:00";60,12
"2023-01-31 15:45:00";60,47
"2023-01-31 15:46:00";60,76
"2023-01-31 15:47:00";61,04
"2023-01-31 15:48:00";61,39
"2023-01-31 15:49:00";61,76
"2023-01-31 15:50:00";62,22
"2023-01-31 15:51:00";62,34
"2023-01-31 15:52:00";62,41
"2023-01-31 15:53:00";62,49
"2023-01-31 15:54:00";62,69
"2023-01-31 15:55:00";62,85
"2023-01-31 15:56:00";62,97
"2023-01-31 15:57:00";63,09
"2023-01-31 15:58:00";63,48
"2023-01-31 15:59:00";63,63
"2023-01-31 16:00:00";63,81
"2023-01-31 16:01:00";63,9
"2023-01-31 16:02:00";63,8
"2023-01-31 16:03:00";62,27
"2023-01-31 16:04:00";62,26
"2023-01-31 16:05:00";62,45
"2023-01-31 16:06:00";61,65
"2023-01-31 16:07:00";60,95
"2023-01-31 16:08:00";60,06
"2023-01-31 16:09:00";59,45
"2023-01-31 16:10:00";58,6
"2023-01-31 16:11:00";58,1
"2023-01-31 16:12:00";57,57
"2023-01-31 16:13:00";57,02
"2023-01-31 16:14:00";56,5
"2023-01-31 16:15:00";56,06
"2023-01-31 16:16:00";55,57
"2023-01-31 16:17:00";54,99
"2023-01-31 16:18:00";54,73
"2023-01-31 16:19:00";54,55
"2023-01-31 16:20:00";54,43
"2023-01-31 16:21:00";54,18
"2023-01-31 16:22:00";54,01
"2023-01-31 16:23:00";53,76
"2023-01-31 16:24:00";53,55
"2023-01-31 16:25:00";53,36
"2023-01-31 16:26:00";53,33
"2023-01-31 16:27:00";53
"2023-01-31 16:28:00";52,83
"2023-01-31 16:29:00";52,44
"2023-01-31 16:30:00";52,34
"2023-01-31 16:31:00";52,17
"2023-01-31 16:32:00";52,1
"2023-01-31 16:33:00";52,06
"2023-01-31 16:34:00";51,92
"2023-01-31 16:35:00";51,89
"2023-01-31 16:36:00";51,84
"2023-01-31 16:37:00";51,77
"2023-01-31 16:38:00";51,64
"2023-01-31 16:39:00";51,63
"2023-01-31 16:40:00";51,45
"2023-01-31 16:41:00";51,3
"2023-01-31 16:42:00";51,28
"2023-01-31 16:43:00";51,06
"2023-01-31 16:44:00";51,06
"2023-01-31 16:45:00";50,81
"2023-01-31 16:46:00";50,68
"2023-01-31 16:47:00";50,64
"2023-01-31 16:48:00";50,55
"2023-01-31 16:49:00";50,37
"2023-01-31 16:50:00";50,26
"2023-01-31 16:51:00";50,15
"2023-01-31 16:52:00";50,13
"2023-01-31 16:53:00";50,01
"2023-01-31 16:54:00";49,93
"2023-01-31 16:55:00";49,89
"2023-01-31 16:56:00";49,69
"2023-01-31 16:57:00";49,56
"2023-01-31 16:58:00";49,47
"2023-01-31 16:59:00";49,31
"2023-01-31 17:00:00";49,25
"2023-01-31 17:01:00";49,25
"2023-01-31 17:02:00";49,02
"2023-01-31 17:03:00";48,97
"2023-01-31 17:04:00";48,94
"2023-01-31 17:05:00";48,89
"2023-01-31 17:06:00";48,75
"2023-01-31 17:07:00";48,61
"2023-01-31 17:08:00";48,51
"2023-01-31 17:09:00";48,39
"2023-01-31 17:10:00";48,39
"2023-01-31 17:11:00";48,23
"2023-01-31 17:12:00";57,08
"2023-01-31 17:13:00";50,29
"2023-01-31 17:14:00";48,97
"2023-01-31 17:15:00";64,17
"2023-01-31 17:16:00";67,89
"2023-01-31 17:17:00";59,73
"2023-01-31 17:18:00";61,69
"2023-01-31 17:19:00";64,1
"2023-01-31 17:20:00";63,41
"2023-01-31 17:21:00";63,3
"2023-01-31 17:22:00";63,67
"2023-01-31 17:23:00";63,46
"2023-01-31 17:24:00";62,42
"2023-01-31 17:25:00";61,61
"2023-01-31 17:26:00";60,61
"2023-01-31 17:27:00";59,91
"2023-01-31 17:28:00";59,91
"2023-01-31 17:29:00";58,8
"2023-01-31 17:30:00";58,41
"2023-01-31 17:31:00";58,19
"2023-01-31 17:32:00";57,88
"2023-01-31 17:33:00";57,69
"2023-01-31 17:34:00";57,5
"2023-01-31 17:35:00";57,28
"2023-01-31 17:36:00";57,08
"2023-01-31 17:37:00";57,08
"2023-01-31 17:38:00";56,61
"2023-01-31 17:39:00";56,36
"2023-01-31 17:40:00";56,1
"2023-01-31 17:41:00";55,79
"2023-01-31 17:42:00";55,5
"2023-01-31 17:43:00";55,32
"2023-01-31 17:44:00";54,97
"2023-01-31 17:45:00";54,81
"2023-01-31 17:46:00";54,81
"2023-01-31 17:47:00";54,36
"2023-01-31 17:48:00";54,18
"2023-01-31 17:49:00";53,89
"2023-01-31 17:50:00";53,73
"2023-01-31 17:51:00";53,56
"2023-01-31 17:52:00";53,28
"2023-01-31 17:53:00";53,08
"2023-01-31 17:54:00";52,94
"2023-01-31 17:55:00";52,94
"2023-01-31 17:56:00";52,58
"2023-01-31 17:57:00";52,36
"2023-01-31 17:58:00";52,25
"2023-01-31 17:59:00";51,99
"2023-01-31 18:00:00";51,77
"2023-01-31 18:01:00";51,59
"2023-01-31 18:02:00";51,42
"2023-01-31 18:03:00";51,42
"2023-01-31 18:04:00";51,19
"2023-01-31 18:05:00";50,84
"2023-01-31 18:06:00";50,65
"2023-01-31 18:07:00";50,51
"2023-01-31 18:08:00";50,33
"2023-01-31 18:09:00";50,12
"2023-01-31 18:10:00";50,03
"2023-01-31 18:11:00";49,81
"2023-01-31 18:12:00";49,69
"2023-01-31 18:13:00";49,69
"2023-01-31 18:14:00";49,37
"2023-01-31 18:15:00";49,18
"2023-01-31 18:16:00";49,01
"2023-01-31 18:17:00";48,82
"2023-01-31 18:18:00";48,64
"2023-01-31 18:19:00";48,45
"2023-01-31 18:20:00";48,29
"2023-01-31 18:21:00";48,12
"2023-01-31 18:22:00";48,12
"2023-01-31 18:23:00";47,8
"2023-01-31 18:24:00";47,64
"2023-01-31 18:25:00";47,64
"2023-01-31 18:26:00";47,45
"2023-01-31 18:27:00";47,29
"2023-01-31 18:28:00";47,11
"2023-01-31 18:29:00";46,95
"2023-01-31 18:30:00";46,77
"2023-01-31 18:31:00";46,77
"2023-01-31 18:32:00";46,42
"2023-01-31 18:33:00";46,24
"2023-01-31 18:34:00";46,06
"2023-01-31 18:35:00";45,89
"2023-01-31 18:36:00";45,73
"2023-01-31 18:37:00";45,56
"2023-01-31 18:38:00";45,39
"2023-01-31 18:39:00";45,39
"2023-01-31 18:40:00";45,24
"2023-01-31 18:41:00";44,93
"2023-01-31 18:42:00";44,93
"2023-01-31 18:43:00";44,79
"2023-01-31 18:44:00";44,63
"2023-01-31 18:45:00";44,45
"2023-01-31 18:46:00";44,29
"2023-01-31 18:47:00";44,11
"2023-01-31 18:48:00";44,11
"2023-01-31 18:49:00";43,97
"2023-01-31 18:50:00";43,97
"2023-01-31 18:51:00";44,15
"2023-01-31 18:52:00";44,28
"2023-01-31 18:53:00";44,31
"2023-01-31 18:54:00";44,28
"2023-01-31 18:55:00";44,18
"2023-01-31 18:56:00";43,87
"2023-01-31 18:57:00";43,87
"2023-01-31 18:58:00";43,58
"2023-01-31 18:59:00";43,37
"2023-01-31 19:00:00";42,77
"2023-01-31 19:01:00";42,56
"2023-01-31 19:02:00";42,33
"2023-01-31 19:03:00";42,09
"2023-01-31 19:04:00";41,81
"2023-01-31 19:05:00";41,53
"2023-01-31 19:06:00";41,53
"2023-01-31 19:07:00";41,29
"2023-01-31 19:08:00";40,85
"2023-01-31 19:09:00";40,66
"2023-01-31 19:10:00";40,46
"2023-01-31 19:11:00";40,28
"2023-01-31 19:12:00";40,12
"2023-01-31 19:13:00";39,97
"2023-01-31 19:14:00";39,84
"2023-01-31 19:15:00";39,84
"2023-01-31 19:16:00";39,84
"2023-01-31 19:17:00";39,58
"2023-01-31 19:18:00";39,46
"2023-01-31 19:19:00";39,34
"2023-01-31 19:20:00";39,22
"2023-01-31 19:21:00";39,1
"2023-01-31 19:22:00";38,98
"2023-01-31 19:23:00";38,85
"2023-01-31 19:24:00";38,85
"2023-01-31 19:25:00";38,73
"2023-01-31 19:26:00";38,59
"2023-01-31 19:27:00";38,26
"2023-01-31 19:28:00";38,08
"2023-01-31 19:29:00";37,9
"2023-01-31 19:30:00";37,69
"2023-01-31 19:31:00";37,69
"2023-01-31 19:32:00";37,51
"2023-01-31 19:33:00";37,51
"2023-01-31 19:34:00";37,3
"2023-01-31 19:35:00";37,1
"2023-01-31 19:36:00";36,74
"2023-01-31 19:37:00";36,56
"2023-01-31 19:38:00";36,37
"2023-01-31 19:39:00";36,21
"2023-01-31 19:40:00";36,05
"2023-01-31 19:41:00";35,91
"2023-01-31 19:42:00";35,91
"2023-01-31 19:43:00";35,76
"2023-01-31 19:44:00";35,61
"2023-01-31 19:45:00";35,36
"2023-01-31 19:46:00";35,23
"2023-01-31 19:47:00";35,11
"2023-01-31 19:48:00";35,11
"2023-01-31 19:49:00";35
"2023-01-31 19:50:00";34,9
"2023-01-31 19:51:00";34,9
"2023-01-31 19:52:00";34,8
"2023-01-31 19:53:00";34,7
"2023-01-31 19:54:00";34,52
"2023-01-31 19:55:00";34,43
"2023-01-31 19:56:00";34,33
"2023-01-31 19:57:00";34,25
"2023-01-31 19:58:00";34,17
"2023-01-31 19:59:00";34,1
"2023-01-31 20:00:00";34,1
"2023-01-31 20:01:00";33,99
"2023-01-31 20:02:00";33,91
"2023-01-31 20:03:00";33,76
"2023-01-31 20:04:00";33,76
"2023-01-31 20:05:00";33,68
"2023-01-31 20:06:00";33,6
"2023-01-31 20:07:00";33,53
"2023-01-31 20:08:00";33,45
"2023-01-31 20:09:00";33,45
"2023-01-31 20:10:00";33,39
"2023-01-31 20:11:00";33,32
"2023-01-31 20:12:00";33,18
"2023-01-31 20:13:00";33,12
"2023-01-31 20:14:00";33,07
"2023-01-31 20:15:00";33
"2023-01-31 20:16:00";32,94
"2023-01-31 20:17:00";32,88
"2023-01-31 20:18:00";32,88
"2023-01-31 20:19:00";32,84
"2023-01-31 20:20:00";32,79
"2023-01-31 20:21:00";32,72
"2023-01-31 20:22:00";32,68
"2023-01-31 20:23:00";32,63
"2023-01-31 20:24:00";32,59
"2023-01-31 20:25:00";32,54
"2023-01-31 20:26:00";32,51
"2023-01-31 20:27:00";32,51
"2023-01-31 20:28:00";32,47
"2023-01-31 20:29:00";32,43
"2023-01-31 20:30:00";32,34
"2023-01-31 20:31:00";32,3
"2023-01-31 20:32:00";32,26
"2023-01-31 20:33:00";32,23
"2023-01-31 20:34:00";32,2
"2023-01-31 20:35:00";32,2
"2023-01-31 20:36:00";32,17
"2023-01-31 20:37:00";32,13
"2023-01-31 20:38:00";32,13
"2023-01-31 20:39:00";32,03
"2023-01-31 20:40:00";31,99
"2023-01-31 20:41:00";31,96
"2023-01-31 20:42:00";31,91
"2023-01-31 20:43:00";31,86
"2023-01-31 20:44:00";31,86
"2023-01-31 20:45:00";31,81
"2023-01-31 20:46:00";31,76
"2023-01-31 20:47:00";31,72
"2023-01-31 20:48:00";31,62
"2023-01-31 20:49:00";31,56
"2023-01-31 20:50:00";31,51
"2023-01-31 20:51:00";31,47
"2023-01-31 20:52:00";31,42
"2023-01-31 20:53:00";31,42
"2023-01-31 20:54:00";31,42
"2023-01-31 20:55:00";31,38
"2023-01-31 20:56:00";31,32
"2023-01-31 20:57:00";31,24
"2023-01-31 20:58:00";31,19
"2023-01-31 20:59:00";31,16
"2023-01-31 21:00:00";31,13
"2023-01-31 21:01:00";31,09
"2023-01-31 21:02:00";31,09
"2023-01-31 21:03:00";31,04
"2023-01-31 21:04:00";30,98
"2023-01-31 21:05:00";30,92
"2023-01-31 21:06:00";30,82
