"DateTime";"Aanvoertemperatuur [Warmtapwater bwdl Geel] [°C]"
"2023-05-08 01:52:00";25,45
"2023-05-08 01:53:00";25,45
"2023-05-08 01:54:00";25,45
"2023-05-08 01:55:00";25,47
"2023-05-08 01:56:00";25,49
"2023-05-08 01:57:00";25,49
"2023-05-08 01:58:00";25,49
"2023-05-08 01:59:00";25,5
"2023-05-08 02:00:00";25,51
"2023-05-08 02:01:00";25,52
"2023-05-08 02:02:00";25,52
"2023-05-08 02:03:00";25,54
"2023-05-08 02:04:00";25,54
"2023-05-08 02:05:00";25,54
"2023-05-08 02:06:00";25,55
"2023-05-08 02:07:00";25,55
"2023-05-08 02:08:00";25,55
"2023-05-08 02:09:00";25,56
"2023-05-08 02:10:00";25,58
"2023-05-08 02:11:00";25,58
"2023-05-08 02:12:00";25,6
"2023-05-08 02:13:00";25,6
"2023-05-08 02:14:00";25,6
"2023-05-08 02:15:00";25,6
"2023-05-08 02:16:00";25,62
"2023-05-08 02:17:00";25,61
"2023-05-08 02:18:00";25,62
"2023-05-08 02:19:00";25,63
"2023-05-08 02:20:00";25,63
"2023-05-08 02:21:00";25,63
"2023-05-08 02:22:00";25,63
"2023-05-08 02:23:00";25,64
"2023-05-08 02:24:00";25,64
"2023-05-08 02:25:00";25,64
"2023-05-08 02:26:00";25,65
"2023-05-08 02:27:00";25,66
"2023-05-08 02:28:00";25,66
"2023-05-08 02:29:00";25,67
"2023-05-08 02:30:00";25,66
"2023-05-08 02:31:00";25,67
"2023-05-08 02:32:00";25,68
"2023-05-08 02:33:00";25,67
"2023-05-08 02:34:00";25,65
"2023-05-08 02:35:00";25,6
"2023-05-08 02:36:00";25,57
"2023-05-08 02:37:00";25,51
"2023-05-08 02:38:00";25,45
"2023-05-08 02:39:00";25,4
"2023-05-08 02:40:00";25,34
"2023-05-08 02:41:00";25,34
"2023-05-08 02:42:00";25,28
"2023-05-08 02:43:00";25,23
"2023-05-08 02:44:00";25,17
"2023-05-08 02:45:00";25,11
"2023-05-08 02:46:00";25,04
"2023-05-08 02:47:00";25,01
"2023-05-08 02:48:00";24,97
"2023-05-08 02:49:00";24,96
"2023-05-08 02:50:00";24,95
"2023-05-08 02:51:00";24,93
"2023-05-08 02:52:00";24,93
"2023-05-08 02:53:00";24,92
"2023-05-08 02:54:00";24,92
"2023-05-08 02:55:00";24,93
"2023-05-08 02:56:00";24,93
"2023-05-08 02:57:00";24,93
"2023-05-08 02:58:00";24,93
"2023-05-08 02:59:00";24,93
"2023-05-08 03:00:00";24,95
"2023-05-08 03:01:00";24,95
"2023-05-08 03:02:00";24,96
"2023-05-08 03:03:00";24,95
"2023-05-08 03:04:00";24,95
"2023-05-08 03:05:00";24,96
"2023-05-08 03:06:00";24,97
"2023-05-08 03:07:00";24,97
"2023-05-08 03:08:00";24,97
"2023-05-08 03:09:00";24,98
"2023-05-08 03:10:00";24,98
"2023-05-08 03:11:00";24,97
"2023-05-08 03:12:00";24,98
"2023-05-08 03:13:00";24,98
"2023-05-08 03:14:00";24,98
"2023-05-08 03:15:00";24,98
"2023-05-08 03:16:00";24,98
"2023-05-08 03:17:00";24,98
"2023-05-08 03:18:00";24,99
"2023-05-08 03:19:00";24,99
"2023-05-08 03:20:00";24,98
"2023-05-08 03:21:00";24,99
"2023-05-08 03:22:00";24,99
"2023-05-08 03:23:00";24,98
"2023-05-08 03:24:00";25
"2023-05-08 03:25:00";25
"2023-05-08 03:26:00";25,01
"2023-05-08 03:27:00";25,01
"2023-05-08 03:28:00";24,99
"2023-05-08 03:29:00";25
"2023-05-08 03:30:00";25
"2023-05-08 03:31:00";25
"2023-05-08 03:32:00";25,01
"2023-05-08 03:33:00";25,02
"2023-05-08 03:34:00";25,01
"2023-05-08 03:35:00";25,01
"2023-05-08 03:36:00";25,02
"2023-05-08 03:37:00";25,02
"2023-05-08 03:38:00";25,02
"2023-05-08 03:39:00";25,02
"2023-05-08 03:40:00";25,02
"2023-05-08 03:41:00";25,03
"2023-05-08 03:42:00";25,04
"2023-05-08 03:43:00";25,04
"2023-05-08 03:44:00";25,03
"2023-05-08 03:45:00";25,04
"2023-05-08 03:46:00";25,04
"2023-05-08 03:47:00";25,04
"2023-05-08 03:48:00";25,03
"2023-05-08 03:49:00";25,04
"2023-05-08 03:50:00";25,05
"2023-05-08 03:51:00";25,05
"2023-05-08 03:52:00";25,05
"2023-05-08 03:53:00";25,06
"2023-05-08 03:54:00";25,06
"2023-05-08 03:55:00";25,05
"2023-05-08 03:56:00";25,06
"2023-05-08 03:57:00";25,06
"2023-05-08 03:58:00";25,07
"2023-05-08 03:59:00";25,07
"2023-05-08 04:00:00";25,07
"2023-05-08 04:01:00";25,08
"2023-05-08 04:02:00";25,09
"2023-05-08 04:03:00";25,09
"2023-05-08 04:04:00";25,1
"2023-05-08 04:05:00";25,09
"2023-05-08 04:06:00";24,26
"2023-05-08 04:07:00";19,92
"2023-05-08 04:08:00";55,73
"2023-05-08 04:09:00";77,03
"2023-05-08 04:10:00";76,98
"2023-05-08 04:11:00";83,03
"2023-05-08 04:12:00";79,08
"2023-05-08 04:13:00";70,79
"2023-05-08 04:14:00";65,2
"2023-05-08 04:15:00";63,97
"2023-05-08 04:16:00";69,65
"2023-05-08 04:17:00";69,7
"2023-05-08 04:18:00";66,47
"2023-05-08 04:19:00";65,76
"2023-05-08 04:20:00";64,46
"2023-05-08 04:21:00";63,78
"2023-05-08 04:22:00";63,52
"2023-05-08 04:23:00";63,13
"2023-05-08 04:24:00";62,97
"2023-05-08 04:25:00";62,93
"2023-05-08 04:26:00";62,97
"2023-05-08 04:27:00";63,16
"2023-05-08 04:28:00";63,54
"2023-05-08 04:29:00";63,7
"2023-05-08 04:30:00";64,18
"2023-05-08 04:31:00";64,53
"2023-05-08 04:32:00";65,27
"2023-05-08 04:33:00";66,93
"2023-05-08 04:34:00";69,3
"2023-05-08 04:35:00";69,79
"2023-05-08 04:36:00";68,32
"2023-05-08 04:37:00";66,55
"2023-05-08 04:38:00";66,15
"2023-05-08 04:39:00";64,68
"2023-05-08 04:40:00";63,48
"2023-05-08 04:41:00";61,25
"2023-05-08 04:42:00";61,33
"2023-05-08 04:43:00";61,77
"2023-05-08 04:44:00";62,52
"2023-05-08 04:45:00";62,89
"2023-05-08 04:46:00";63,24
"2023-05-08 04:47:00";63,61
"2023-05-08 04:48:00";64
"2023-05-08 04:49:00";65,18
"2023-05-08 04:50:00";65,68
"2023-05-08 04:51:00";66,06
"2023-05-08 04:52:00";66,38
"2023-05-08 04:53:00";67,19
"2023-05-08 04:54:00";67,37
"2023-05-08 04:55:00";68,11
"2023-05-08 04:56:00";68,37
"2023-05-08 04:57:00";68,78
"2023-05-08 04:58:00";68,99
"2023-05-08 04:59:00";69,16
"2023-05-08 05:00:00";70,1
"2023-05-08 05:01:00";70,74
"2023-05-08 05:02:00";71,29
"2023-05-08 05:03:00";71,65
"2023-05-08 05:04:00";71,92
"2023-05-08 05:05:00";72,21
"2023-05-08 05:06:00";72,46
"2023-05-08 05:07:00";72,61
"2023-05-08 05:08:00";72,87
"2023-05-08 05:09:00";72,99
"2023-05-08 05:10:00";66,18
"2023-05-08 05:11:00";58,91
"2023-05-08 05:12:00";58,59
"2023-05-08 05:13:00";57,89
"2023-05-08 05:14:00";57,74
"2023-05-08 05:15:00";57,64
"2023-05-08 05:16:00";57,53
"2023-05-08 05:17:00";57,39
"2023-05-08 05:18:00";57,23
"2023-05-08 05:19:00";57,13
"2023-05-08 05:20:00";57,05
"2023-05-08 05:21:00";56,94
"2023-05-08 05:22:00";56,81
"2023-05-08 05:23:00";56,67
"2023-05-08 05:24:00";56,52
"2023-05-08 05:25:00";56,38
"2023-05-08 05:26:00";56,23
"2023-05-08 05:27:00";56,09
"2023-05-08 05:28:00";55,93
"2023-05-08 05:29:00";55,79
"2023-05-08 05:30:00";55,63
"2023-05-08 05:31:00";55,63
"2023-05-08 05:32:00";55,33
"2023-05-08 05:33:00";55,17
"2023-05-08 05:34:00";55,02
"2023-05-08 05:35:00";54,86
"2023-05-08 05:36:00";54,71
"2023-05-08 05:37:00";54,71
"2023-05-08 05:38:00";54,56
"2023-05-08 05:39:00";54,4
"2023-05-08 05:40:00";54,25
"2023-05-08 05:41:00";54,1
"2023-05-08 05:42:00";54,1
"2023-05-08 05:43:00";53,78
"2023-05-08 05:44:00";53,62
"2023-05-08 05:45:00";53,45
"2023-05-08 05:46:00";53,29
"2023-05-08 05:47:00";53,12
"2023-05-08 05:48:00";52,96
"2023-05-08 05:49:00";52,79
"2023-05-08 05:50:00";52,64
"2023-05-08 05:51:00";52,48
"2023-05-08 05:52:00";52,48
"2023-05-08 05:53:00";52,31
"2023-05-08 05:54:00";52,14
"2023-05-08 05:55:00";51,98
"2023-05-08 05:56:00";51,82
"2023-05-08 05:57:00";51,66
"2023-05-08 05:58:00";51,5
"2023-05-08 05:59:00";51,35
"2023-05-08 06:00:00";51,19
"2023-05-08 06:01:00";51,19
"2023-05-08 06:02:00";51,04
"2023-05-08 06:03:00";50,88
"2023-05-08 06:04:00";50,57
"2023-05-08 06:05:00";50,41
"2023-05-08 06:06:00";50,26
"2023-05-08 06:07:00";50,1
"2023-05-08 06:08:00";49,96
"2023-05-08 06:09:00";49,8
"2023-05-08 06:10:00";49,8
"2023-05-08 06:11:00";49,8
"2023-05-08 06:12:00";49,65
"2023-05-08 06:13:00";49,5
"2023-05-08 06:14:00";49,19
"2023-05-08 06:15:00";49,04
"2023-05-08 06:16:00";48,89
"2023-05-08 06:17:00";48,74
"2023-05-08 06:18:00";48,59
"2023-05-08 06:19:00";48,43
"2023-05-08 06:20:00";48,43
"2023-05-08 06:21:00";48,28
"2023-05-08 06:22:00";48,12
"2023-05-08 06:23:00";47,84
"2023-05-08 06:24:00";47,69
"2023-05-08 06:25:00";47,54
"2023-05-08 06:26:00";47,54
"2023-05-08 06:27:00";47,38
"2023-05-08 06:28:00";47,23
"2023-05-08 06:29:00";47,09
"2023-05-08 06:30:00";47,09
"2023-05-08 06:31:00";46,95
"2023-05-08 06:32:00";46,8
"2023-05-08 06:33:00";46,65
"2023-05-08 06:34:00";46,35
"2023-05-08 06:35:00";46,22
"2023-05-08 06:36:00";46,09
"2023-05-08 06:37:00";45,94
"2023-05-08 06:38:00";45,8
"2023-05-08 06:39:00";45,8
"2023-05-08 06:40:00";45,67
"2023-05-08 06:41:00";45,53
"2023-05-08 06:42:00";45,39
"2023-05-08 06:43:00";45,25
"2023-05-08 06:44:00";45,25
"2023-05-08 06:45:00";44,99
"2023-05-08 06:46:00";44,86
"2023-05-08 06:47:00";44,86
"2023-05-08 06:48:00";44,72
"2023-05-08 06:49:00";44,6
"2023-05-08 06:50:00";44,48
"2023-05-08 06:51:00";44,36
"2023-05-08 06:52:00";44,22
"2023-05-08 06:53:00";44,11
"2023-05-08 06:54:00";43,98
"2023-05-08 06:55:00";43,74
"2023-05-08 06:56:00";43,63
"2023-05-08 06:57:00";43,51
"2023-05-08 06:58:00";43,39
"2023-05-08 06:59:00";43,39
"2023-05-08 07:00:00";43,27
"2023-05-08 07:01:00";43,27
"2023-05-08 07:02:00";43,16
"2023-05-08 07:03:00";43,05
"2023-05-08 07:04:00";42,94
"2023-05-08 07:05:00";42,83
"2023-05-08 07:06:00";42,71
"2023-05-08 07:07:00";39,33
"2023-05-08 07:08:00";41,14
"2023-05-08 07:09:00";82,17
"2023-05-08 07:10:00";82,17
"2023-05-08 07:11:00";77,17
"2023-05-08 07:12:00";70,32
"2023-05-08 07:13:00";69,15
"2023-05-08 07:14:00";65,63
"2023-05-08 07:15:00";64,33
"2023-05-08 07:16:00";63,08
"2023-05-08 07:17:00";62,53
"2023-05-08 07:18:00";64,01
"2023-05-08 07:19:00";64,01
"2023-05-08 07:20:00";66,38
"2023-05-08 07:21:00";68,42
"2023-05-08 07:22:00";70,76
"2023-05-08 07:23:00";72,36
"2023-05-08 07:24:00";72,95
"2023-05-08 07:25:00";74,22
"2023-05-08 07:26:00";74,66
"2023-05-08 07:27:00";75,32
"2023-05-08 07:28:00";75,76
"2023-05-08 07:29:00";76,19
"2023-05-08 07:30:00";76,48
"2023-05-08 07:31:00";76,4
"2023-05-08 07:32:00";76,45
"2023-05-08 07:33:00";76,58
"2023-05-08 07:34:00";74,53
"2023-05-08 07:35:00";74,43
"2023-05-08 07:36:00";75,1
"2023-05-08 07:37:00";75
"2023-05-08 07:38:00";75,18
"2023-05-08 07:39:00";75,39
"2023-05-08 07:40:00";75,55
"2023-05-08 07:41:00";74,69
"2023-05-08 07:42:00";75,06
"2023-05-08 07:43:00";75,23
"2023-05-08 07:44:00";73,82
"2023-05-08 07:45:00";73,55
"2023-05-08 07:46:00";74,28
"2023-05-08 07:47:00";74,58
"2023-05-08 07:48:00";74,76
"2023-05-08 07:49:00";74,46
"2023-05-08 07:50:00";74,67
"2023-05-08 07:51:00";74,67
"2023-05-08 07:52:00";75,01
"2023-05-08 07:53:00";75,35
"2023-05-08 07:54:00";75,42
"2023-05-08 07:55:00";75,62
"2023-05-08 07:56:00";75,76
"2023-05-08 07:57:00";75,88
"2023-05-08 07:58:00";75,98
"2023-05-08 07:59:00";75,97
"2023-05-08 08:00:00";76,01
"2023-05-08 08:01:00";76,05
"2023-05-08 08:02:00";75,75
"2023-05-08 08:03:00";76
"2023-05-08 08:04:00";75,99
"2023-05-08 08:05:00";76,02
"2023-05-08 08:06:00";75,39
"2023-05-08 08:07:00";74,51
"2023-05-08 08:08:00";74,4
"2023-05-08 08:09:00";74,74
"2023-05-08 08:10:00";74,77
"2023-05-08 08:11:00";74,1
"2023-05-08 08:12:00";74,59
"2023-05-08 08:13:00";75,03
"2023-05-08 08:14:00";75,14
"2023-05-08 08:15:00";72,5
"2023-05-08 08:16:00";70,53
"2023-05-08 08:17:00";70,64
"2023-05-08 08:18:00";71,52
"2023-05-08 08:19:00";72,34
"2023-05-08 08:20:00";73,57
"2023-05-08 08:21:00";74,08
"2023-05-08 08:22:00";74,13
"2023-05-08 08:23:00";74,59
"2023-05-08 08:24:00";74,69
"2023-05-08 08:25:00";75,23
"2023-05-08 08:26:00";73,02
"2023-05-08 08:27:00";70,63
"2023-05-08 08:28:00";64,03
"2023-05-08 08:29:00";64,59
"2023-05-08 08:30:00";67,79
"2023-05-08 08:31:00";69,27
"2023-05-08 08:32:00";70,47
"2023-05-08 08:33:00";72,47
"2023-05-08 08:34:00";73,37
"2023-05-08 08:35:00";74,06
"2023-05-08 08:36:00";71,87
"2023-05-08 08:37:00";74,53
"2023-05-08 08:38:00";75,42
"2023-05-08 08:39:00";74,95
"2023-05-08 08:40:00";74,76
"2023-05-08 08:41:00";74,75
"2023-05-08 08:42:00";74,91
"2023-05-08 08:43:00";76,11
"2023-05-08 08:44:00";77,14
"2023-05-08 08:45:00";63,29
"2023-05-08 08:46:00";55,49
"2023-05-08 08:47:00";55,02
"2023-05-08 08:48:00";55,92
"2023-05-08 08:49:00";56,71
"2023-05-08 08:50:00";56,68
"2023-05-08 08:51:00";56,58
"2023-05-08 08:52:00";56,45
"2023-05-08 08:53:00";56,32
"2023-05-08 08:54:00";56,16
"2023-05-08 08:55:00";56,07
"2023-05-08 08:56:00";55,96
"2023-05-08 08:57:00";55,84
"2023-05-08 08:58:00";55,69
"2023-05-08 08:59:00";55,5
"2023-05-08 09:00:00";55,35
"2023-05-08 09:01:00";55,2
"2023-05-08 09:02:00";55,03
"2023-05-08 09:03:00";54,86
"2023-05-08 09:04:00";54,71
"2023-05-08 09:05:00";54,54
"2023-05-08 09:06:00";54,37
"2023-05-08 09:07:00";54,22
"2023-05-08 09:08:00";54,06
"2023-05-08 09:09:00";53,88
"2023-05-08 09:10:00";53,68
"2023-05-08 09:11:00";53,48
"2023-05-08 09:12:00";53,3
"2023-05-08 09:13:00";53,08
"2023-05-08 09:14:00";52,87
"2023-05-08 09:15:00";52,66
"2023-05-08 09:16:00";52,43
"2023-05-08 09:17:00";52,2
"2023-05-08 09:18:00";51,99
"2023-05-08 09:19:00";51,75
"2023-05-08 09:20:00";51,53
"2023-05-08 09:21:00";51,29
"2023-05-08 09:22:00";51,06
"2023-05-08 09:23:00";50,82
"2023-05-08 09:24:00";50,61
"2023-05-08 09:25:00";50,61
"2023-05-08 09:26:00";70,23
"2023-05-08 09:27:00";87,16
"2023-05-08 09:28:00";77,45
"2023-05-08 09:29:00";71,64
"2023-05-08 09:30:00";68,06
"2023-05-08 09:31:00";66,09
"2023-05-08 09:32:00";67,24
"2023-05-08 09:33:00";52,95
"2023-05-08 09:34:00";52,95
"2023-05-08 09:35:00";56,5
"2023-05-08 09:36:00";57,71
"2023-05-08 09:37:00";58,23
"2023-05-08 09:38:00";58,13
"2023-05-08 09:39:00";57,98
"2023-05-08 09:40:00";57,85
"2023-05-08 09:41:00";57,68
"2023-05-08 09:42:00";57,6
"2023-05-08 09:43:00";57,6
"2023-05-08 09:44:00";57,21
"2023-05-08 09:45:00";57,05
"2023-05-08 09:46:00";56,88
"2023-05-08 09:47:00";56,7
"2023-05-08 09:48:00";56,51
"2023-05-08 09:49:00";56,34
"2023-05-08 09:50:00";56,15
"2023-05-08 09:51:00";55,98
"2023-05-08 09:52:00";55,98
"2023-05-08 09:53:00";55,64
"2023-05-08 09:54:00";55,42
"2023-05-08 09:55:00";55,21
"2023-05-08 09:56:00";54,72
"2023-05-08 09:57:00";54,26
"2023-05-08 09:58:00";75,49
"2023-05-08 09:59:00";82,26
"2023-05-08 10:00:00";76,35
"2023-05-08 10:01:00";76,35
"2023-05-08 10:02:00";51,59
"2023-05-08 10:03:00";46,76
"2023-05-08 10:04:00";50,4
"2023-05-08 10:05:00";50,67
"2023-05-08 10:06:00";50,32
"2023-05-08 10:07:00";50,23
"2023-05-08 10:08:00";50,16
"2023-05-08 10:09:00";50,05
"2023-05-08 10:10:00";50,05
"2023-05-08 10:11:00";49,89
"2023-05-08 10:12:00";49,83
"2023-05-08 10:13:00";49,75
"2023-05-08 10:14:00";49,66
"2023-05-08 10:15:00";49,56
"2023-05-08 10:16:00";49,41
"2023-05-08 10:17:00";49,31
"2023-05-08 10:18:00";49,21
"2023-05-08 10:19:00";49,21
"2023-05-08 10:20:00";49,09
"2023-05-08 10:21:00";48,87
"2023-05-08 10:22:00";48,76
"2023-05-08 10:23:00";48,64
"2023-05-08 10:24:00";48,52
"2023-05-08 10:25:00";48,41
"2023-05-08 10:26:00";48,28
"2023-05-08 10:27:00";47,38
"2023-05-08 10:28:00";47,38
"2023-05-08 10:29:00";75,99
"2023-05-08 10:30:00";77,77
"2023-05-08 10:31:00";71,48
"2023-05-08 10:32:00";66,87
"2023-05-08 10:33:00";64,78
"2023-05-08 10:34:00";65,46
"2023-05-08 10:35:00";67,05
"2023-05-08 10:36:00";67,46
"2023-05-08 10:37:00";67,46
"2023-05-08 10:38:00";65,62
"2023-05-08 10:39:00";70,99
"2023-05-08 10:40:00";72,26
"2023-05-08 10:41:00";73,68
"2023-05-08 10:42:00";73,86
"2023-05-08 10:43:00";73,25
"2023-05-08 10:44:00";75,45
"2023-05-08 10:45:00";76,87
"2023-05-08 10:46:00";76,87
"2023-05-08 10:47:00";76,57
"2023-05-08 10:48:00";77,36
"2023-05-08 10:49:00";77,39
"2023-05-08 10:50:00";77,55
"2023-05-08 10:51:00";77,53
"2023-05-08 10:52:00";77,6
"2023-05-08 10:53:00";77,76
"2023-05-08 10:54:00";77,82
"2023-05-08 10:55:00";77,82
"2023-05-08 10:56:00";77,81
"2023-05-08 10:57:00";77,76
"2023-05-08 10:58:00";77,7
"2023-05-08 10:59:00";77,75
"2023-05-08 11:00:00";77,67
"2023-05-08 11:01:00";77,73
"2023-05-08 11:02:00";77,29
"2023-05-08 11:03:00";77,48
"2023-05-08 11:04:00";77,48
"2023-05-08 11:05:00";77,38
"2023-05-08 11:06:00";76,79
"2023-05-08 11:07:00";77
"2023-05-08 11:08:00";77,01
"2023-05-08 11:09:00";77,12
"2023-05-08 11:10:00";77,14
"2023-05-08 11:11:00";76,85
"2023-05-08 11:12:00";76,85
"2023-05-08 11:13:00";77,01
"2023-05-08 11:14:00";77,05
"2023-05-08 11:15:00";77,1
"2023-05-08 11:16:00";76,05
"2023-05-08 11:17:00";73,46
"2023-05-08 11:18:00";74,04
"2023-05-08 11:19:00";75,25
"2023-05-08 11:20:00";75,52
"2023-05-08 11:21:00";75,52
"2023-05-08 11:22:00";75,73
"2023-05-08 11:23:00";76,13
"2023-05-08 11:24:00";76,73
"2023-05-08 11:25:00";76,84
"2023-05-08 11:26:00";76,95
"2023-05-08 11:27:00";76,9
"2023-05-08 11:28:00";76,44
"2023-05-08 11:29:00";76,65
"2023-05-08 11:30:00";76,86
"2023-05-08 11:31:00";76,86
"2023-05-08 11:32:00";76,99
"2023-05-08 11:33:00";77,06
"2023-05-08 11:34:00";76,67
"2023-05-08 11:35:00";76,74
"2023-05-08 11:36:00";76,69
"2023-05-08 11:37:00";76,85
"2023-05-08 11:38:00";76,89
"2023-05-08 11:39:00";76,89
"2023-05-08 11:40:00";76,95
"2023-05-08 11:41:00";76,98
"2023-05-08 11:42:00";76,8
"2023-05-08 11:43:00";76,95
"2023-05-08 11:44:00";76,83
"2023-05-08 11:45:00";77,07
"2023-05-08 11:46:00";77,03
"2023-05-08 11:47:00";77
"2023-05-08 11:48:00";77
"2023-05-08 11:49:00";77,12
"2023-05-08 11:50:00";77,14
"2023-05-08 11:51:00";77,47
"2023-05-08 11:52:00";77,04
"2023-05-08 11:53:00";76,94
"2023-05-08 11:54:00";77,25
"2023-05-08 11:55:00";76,85
"2023-05-08 11:56:00";77,16
"2023-05-08 11:57:00";77,16
"2023-05-08 11:58:00";77,76
"2023-05-08 11:59:00";74,61
"2023-05-08 12:00:00";61,8
"2023-05-08 12:01:00";61,55
"2023-05-08 12:02:00";61,92
"2023-05-08 12:03:00";61,82
"2023-05-08 12:04:00";61,7
"2023-05-08 12:05:00";61,56
"2023-05-08 12:06:00";61,56
"2023-05-08 12:07:00";61,43
"2023-05-08 12:08:00";61,25
"2023-05-08 12:09:00";61,01
"2023-05-08 12:10:00";60,87
"2023-05-08 12:11:00";60,71
"2023-05-08 12:12:00";60,53
"2023-05-08 12:13:00";60,34
"2023-05-08 12:14:00";60,07
"2023-05-08 12:15:00";60,07
"2023-05-08 12:16:00";59,88
"2023-05-08 12:17:00";59,71
"2023-05-08 12:18:00";59,33
"2023-05-08 12:19:00";59,13
"2023-05-08 12:20:00";58,94
"2023-05-08 12:21:00";58,73
"2023-05-08 12:22:00";58,54
"2023-05-08 12:23:00";58,34
"2023-05-08 12:24:00";58,34
"2023-05-08 12:25:00";58,13
"2023-05-08 12:26:00";57,91
"2023-05-08 12:27:00";57,69
"2023-05-08 12:28:00";57,24
"2023-05-08 12:29:00";57
"2023-05-08 12:30:00";56,77
"2023-05-08 12:31:00";56,52
"2023-05-08 12:32:00";56,27
"2023-05-08 12:33:00";56,27
"2023-05-08 12:34:00";56,02
"2023-05-08 12:35:00";55,77
"2023-05-08 12:36:00";55,52
"2023-05-08 12:37:00";55
"2023-05-08 12:38:00";54,74
"2023-05-08 12:39:00";54,5
"2023-05-08 12:40:00";54,24
"2023-05-08 12:41:00";53,99
"2023-05-08 12:42:00";53,99
"2023-05-08 12:43:00";53,75
"2023-05-08 12:44:00";53,52
"2023-05-08 12:45:00";52,96
"2023-05-08 12:46:00";52,7
"2023-05-08 12:47:00";52,43
"2023-05-08 12:48:00";52,21
"2023-05-08 12:49:00";51,92
"2023-05-08 12:50:00";51,71
"2023-05-08 12:51:00";51,71
"2023-05-08 12:52:00";51,36
"2023-05-08 12:53:00";51,05
