"DateTime";"Retourtemperatuur [Warmtapwater bwdl Geel] [°C]"
"2023-05-01 15:28:00";49,43
"2023-05-01 15:29:00";54,71
"2023-05-01 15:30:00";55,62
"2023-05-01 15:31:00";56,16
"2023-05-01 15:32:00";55,78
"2023-05-01 15:33:00";56,72
"2023-05-01 15:34:00";56,79
"2023-05-01 15:35:00";56,88
"2023-05-01 15:36:00";56,88
"2023-05-01 15:37:00";57,24
"2023-05-01 15:38:00";57,28
"2023-05-01 15:39:00";57,34
"2023-05-01 15:40:00";57,34
"2023-05-01 15:41:00";57,64
"2023-05-01 15:42:00";57,26
"2023-05-01 15:43:00";57,28
"2023-05-01 15:44:00";57,82
"2023-05-01 15:45:00";57,82
"2023-05-01 15:46:00";57,28
"2023-05-01 15:47:00";57,82
"2023-05-01 15:48:00";57,9
"2023-05-01 15:49:00";57,78
"2023-05-01 15:50:00";57,94
"2023-05-01 15:51:00";58,05
"2023-05-01 15:52:00";58,03
"2023-05-01 15:53:00";58,17
"2023-05-01 15:54:00";58,17
"2023-05-01 15:55:00";56,91
"2023-05-01 15:56:00";57,95
"2023-05-01 15:57:00";57,62
"2023-05-01 15:58:00";58,17
"2023-05-01 15:59:00";58,04
"2023-05-01 16:00:00";58,22
"2023-05-01 16:01:00";57,46
"2023-05-01 16:02:00";58,34
"2023-05-01 16:03:00";58,34
"2023-05-01 16:04:00";57,93
"2023-05-01 16:05:00";57,73
"2023-05-01 16:06:00";58,39
"2023-05-01 16:07:00";57,81
"2023-05-01 16:08:00";58,19
"2023-05-01 16:09:00";57,98
"2023-05-01 16:10:00";58,35
"2023-05-01 16:11:00";58,21
"2023-05-01 16:12:00";58,21
"2023-05-01 16:13:00";58,41
"2023-05-01 16:14:00";58,49
"2023-05-01 16:15:00";58,34
"2023-05-01 16:16:00";58,39
"2023-05-01 16:17:00";58,04
"2023-05-01 16:18:00";58,45
"2023-05-01 16:19:00";58,36
"2023-05-01 16:20:00";58,48
"2023-05-01 16:21:00";58,48
"2023-05-01 16:22:00";58,52
"2023-05-01 16:23:00";58
"2023-05-01 16:24:00";54,41
"2023-05-01 16:25:00";54,69
"2023-05-01 16:26:00";57,32
"2023-05-01 16:27:00";58,09
"2023-05-01 16:28:00";58,57
"2023-05-01 16:29:00";58,72
"2023-05-01 16:30:00";58,72
"2023-05-01 16:31:00";58,66
"2023-05-01 16:32:00";57,81
"2023-05-01 16:33:00";44,74
"2023-05-01 16:34:00";22,14
"2023-05-01 16:35:00";55,4
"2023-05-01 16:36:00";57,25
"2023-05-01 16:37:00";56,82
"2023-05-01 16:38:00";57,97
"2023-05-01 16:39:00";58,08
"2023-05-01 16:40:00";58,29
"2023-05-01 16:41:00";58,61
"2023-05-01 16:42:00";58,3
"2023-05-01 16:43:00";53,71
"2023-05-01 16:44:00";54,1
"2023-05-01 16:45:00";53,94
"2023-05-01 16:46:00";53,83
"2023-05-01 16:47:00";54,26
"2023-05-01 16:48:00";54,19
"2023-05-01 16:49:00";55,69
"2023-05-01 16:50:00";60,29
"2023-05-01 16:51:00";60,7
"2023-05-01 16:52:00";61,04
"2023-05-01 16:53:00";61,33
"2023-05-01 16:54:00";62,1
"2023-05-01 16:55:00";62,47
"2023-05-01 16:56:00";63,01
"2023-05-01 16:57:00";63,38
"2023-05-01 16:58:00";62,61
"2023-05-01 16:59:00";62,61
"2023-05-01 17:00:00";62,03
"2023-05-01 17:01:00";62,12
"2023-05-01 17:02:00";61,45
"2023-05-01 17:03:00";60,77
"2023-05-01 17:04:00";59,86
"2023-05-01 17:05:00";59,23
"2023-05-01 17:06:00";58,42
"2023-05-01 17:07:00";58,02
"2023-05-01 17:08:00";57,65
"2023-05-01 17:09:00";57,25
"2023-05-01 17:10:00";56,82
"2023-05-01 17:11:00";56,39
"2023-05-01 17:12:00";56
"2023-05-01 17:13:00";55,73
"2023-05-01 17:14:00";55,26
"2023-05-01 17:15:00";55,05
"2023-05-01 17:16:00";54,77
"2023-05-01 17:17:00";54,63
"2023-05-01 17:18:00";54,35
"2023-05-01 17:19:00";54,14
"2023-05-01 17:20:00";53,96
"2023-05-01 17:21:00";53,71
"2023-05-01 17:22:00";53,44
"2023-05-01 17:23:00";53,35
"2023-05-01 17:24:00";53,23
"2023-05-01 17:25:00";52,99
"2023-05-01 17:26:00";52,89
"2023-05-01 17:27:00";52,75
"2023-05-01 17:28:00";52,56
"2023-05-01 17:29:00";52,49
"2023-05-01 17:30:00";52,3
"2023-05-01 17:31:00";52,23
"2023-05-01 17:32:00";52,21
"2023-05-01 17:33:00";52,21
"2023-05-01 17:34:00";52,15
"2023-05-01 17:35:00";52,08
"2023-05-01 17:36:00";51,98
"2023-05-01 17:37:00";51,86
"2023-05-01 17:38:00";51,77
"2023-05-01 17:39:00";51,66
"2023-05-01 17:40:00";51,56
"2023-05-01 17:41:00";51,44
"2023-05-01 17:42:00";51,31
"2023-05-01 17:43:00";51,21
"2023-05-01 17:44:00";51,1
"2023-05-01 17:45:00";50,95
"2023-05-01 17:46:00";50,85
"2023-05-01 17:47:00";50,71
"2023-05-01 17:48:00";50,64
"2023-05-01 17:49:00";50,43
"2023-05-01 17:50:00";50,31
"2023-05-01 17:51:00";50,15
"2023-05-01 17:52:00";50,01
"2023-05-01 17:53:00";50,01
"2023-05-01 17:54:00";49,86
"2023-05-01 17:55:00";49,71
"2023-05-01 17:56:00";49,57
"2023-05-01 17:57:00";49,4
"2023-05-01 17:58:00";49,27
"2023-05-01 17:59:00";49,12
"2023-05-01 18:00:00";48,97
"2023-05-01 18:01:00";48,83
"2023-05-01 18:02:00";48,68
"2023-05-01 18:03:00";48,54
"2023-05-01 18:04:00";48,39
"2023-05-01 18:05:00";48,24
"2023-05-01 18:06:00";48,09
"2023-05-01 18:07:00";47,96
"2023-05-01 18:08:00";47,81
"2023-05-01 18:09:00";47,81
"2023-05-01 18:10:00";47,65
"2023-05-01 18:11:00";47,51
"2023-05-01 18:12:00";47,37
"2023-05-01 18:13:00";47,23
"2023-05-01 18:14:00";47,23
"2023-05-01 18:15:00";47
"2023-05-01 18:16:00";46,86
"2023-05-01 18:17:00";46,72
"2023-05-01 18:18:00";46,57
"2023-05-01 18:19:00";46,42
"2023-05-01 18:20:00";46,27
"2023-05-01 18:21:00";46,13
"2023-05-01 18:22:00";46,01
"2023-05-01 18:23:00";45,88
"2023-05-01 18:24:00";45,75
"2023-05-01 18:25:00";45,63
"2023-05-01 18:26:00";45,63
"2023-05-01 18:27:00";45,5
"2023-05-01 18:28:00";45,5
"2023-05-01 18:29:00";45,26
"2023-05-01 18:30:00";45,14
"2023-05-01 18:31:00";45,02
"2023-05-01 18:32:00";44,91
"2023-05-01 18:33:00";44,79
"2023-05-01 18:34:00";44,68
"2023-05-01 18:35:00";44,55
"2023-05-01 18:36:00";44,43
"2023-05-01 18:37:00";44,43
"2023-05-01 18:38:00";44,2
"2023-05-01 18:39:00";44,08
"2023-05-01 18:40:00";43,97
"2023-05-01 18:41:00";43,86
"2023-05-01 18:42:00";43,86
"2023-05-01 18:43:00";43,76
"2023-05-01 18:44:00";43,67
"2023-05-01 18:45:00";43,57
"2023-05-01 18:46:00";43,57
"2023-05-01 18:47:00";43,38
"2023-05-01 18:48:00";43,28
"2023-05-01 18:49:00";43,2
"2023-05-01 18:50:00";43,11
"2023-05-01 18:51:00";43,02
"2023-05-01 18:52:00";42,94
"2023-05-01 18:53:00";42,83
"2023-05-01 18:54:00";42,74
"2023-05-01 18:55:00";42,74
"2023-05-01 18:56:00";42,54
"2023-05-01 18:57:00";42,43
"2023-05-01 18:58:00";42,43
"2023-05-01 18:59:00";42,33
"2023-05-01 19:00:00";42,22
"2023-05-01 19:01:00";42,12
"2023-05-01 19:02:00";42,01
"2023-05-01 19:03:00";41,91
"2023-05-01 19:04:00";41,91
"2023-05-01 19:05:00";41,72
"2023-05-01 19:06:00";41,61
"2023-05-01 19:07:00";41,51
"2023-05-01 19:08:00";41,41
"2023-05-01 19:09:00";41,29
"2023-05-01 19:10:00";41,18
"2023-05-01 19:11:00";41,06
"2023-05-01 19:12:00";41,06
"2023-05-01 19:13:00";40,96
"2023-05-01 19:14:00";40,74
"2023-05-01 19:15:00";40,74
"2023-05-01 19:16:00";40,65
"2023-05-01 19:17:00";40,53
"2023-05-01 19:18:00";40,43
"2023-05-01 19:19:00";40,32
"2023-05-01 19:20:00";40,23
"2023-05-01 19:21:00";40,23
"2023-05-01 19:22:00";40,13
"2023-05-01 19:23:00";39,94
"2023-05-01 19:24:00";39,84
"2023-05-01 19:25:00";39,73
"2023-05-01 19:26:00";39,64
"2023-05-01 19:27:00";39,53
"2023-05-01 19:28:00";39,43
"2023-05-01 19:29:00";39,36
"2023-05-01 19:30:00";39,36
"2023-05-01 19:31:00";39,26
"2023-05-01 19:32:00";39,15
"2023-05-01 19:33:00";39,07
"2023-05-01 19:34:00";38,97
"2023-05-01 19:35:00";38,88
"2023-05-01 19:36:00";38,79
"2023-05-01 19:37:00";38,72
"2023-05-01 19:38:00";38,59
"2023-05-01 19:39:00";38,59
"2023-05-01 19:40:00";38,5
"2023-05-01 19:41:00";38,32
"2023-05-01 19:42:00";38,23
"2023-05-01 19:43:00";38,13
"2023-05-01 19:44:00";38,01
"2023-05-01 19:45:00";37,92
"2023-05-01 19:46:00";37,84
"2023-05-01 19:47:00";37,76
"2023-05-01 19:48:00";37,76
"2023-05-01 19:49:00";37,76
"2023-05-01 19:50:00";37,68
"2023-05-01 19:51:00";37,5
"2023-05-01 19:52:00";37,41
"2023-05-01 19:53:00";37,31
"2023-05-01 19:54:00";37,22
"2023-05-01 19:55:00";37,13
"2023-05-01 19:56:00";37,03
"2023-05-01 19:57:00";37,03
"2023-05-01 19:58:00";36,95
"2023-05-01 19:59:00";36,87
"2023-05-01 20:00:00";36,72
"2023-05-01 20:01:00";36,64
"2023-05-01 20:02:00";36,56
"2023-05-01 20:03:00";36,47
"2023-05-01 20:04:00";36,47
"2023-05-01 20:05:00";36,38
"2023-05-01 20:06:00";36,38
"2023-05-01 20:07:00";36,31
"2023-05-01 20:08:00";36,2
"2023-05-01 20:09:00";36,04
"2023-05-01 20:10:00";35,96
"2023-05-01 20:11:00";35,87
"2023-05-01 20:12:00";35,8
"2023-05-01 20:13:00";35,73
"2023-05-01 20:14:00";35,65
"2023-05-01 20:15:00";35,65
"2023-05-01 20:16:00";35,57
"2023-05-01 20:17:00";35,51
"2023-05-01 20:18:00";35,39
"2023-05-01 20:19:00";35,3
"2023-05-01 20:20:00";35,24
"2023-05-01 20:21:00";35,24
"2023-05-01 20:22:00";35,16
"2023-05-01 20:23:00";35,08
"2023-05-01 20:24:00";35,08
"2023-05-01 20:25:00";35
"2023-05-01 20:26:00";34,93
"2023-05-01 20:27:00";34,78
"2023-05-01 20:28:00";34,7
"2023-05-01 20:29:00";34,62
"2023-05-01 20:30:00";34,55
"2023-05-01 20:31:00";34,48
"2023-05-01 20:32:00";34,41
"2023-05-01 20:33:00";34,41
"2023-05-01 20:34:00";34,33
"2023-05-01 20:35:00";34,27
"2023-05-01 20:36:00";34,14
"2023-05-01 20:37:00";34,14
"2023-05-01 20:38:00";34,06
"2023-05-01 20:39:00";34,01
"2023-05-01 20:40:00";33,93
"2023-05-01 20:41:00";33,88
"2023-05-01 20:42:00";33,88
"2023-05-01 20:43:00";33,83
"2023-05-01 20:44:00";33,77
"2023-05-01 20:45:00";33,62
"2023-05-01 20:46:00";33,58
"2023-05-01 20:47:00";33,52
"2023-05-01 20:48:00";33,45
"2023-05-01 20:49:00";33,4
"2023-05-01 20:50:00";33,34
"2023-05-01 20:51:00";33,34
"2023-05-01 20:52:00";33,3
"2023-05-01 20:53:00";33,24
"2023-05-01 20:54:00";33,16
"2023-05-01 20:55:00";33,11
"2023-05-01 20:56:00";33,06
"2023-05-01 20:57:00";32,99
"2023-05-01 20:58:00";32,94
"2023-05-01 20:59:00";32,94
"2023-05-01 21:00:00";32,9
"2023-05-01 21:01:00";32,84
"2023-05-01 21:02:00";32,79
"2023-05-01 21:03:00";32,7
"2023-05-01 21:04:00";32,65
"2023-05-01 21:05:00";32,59
"2023-05-01 21:06:00";32,54
"2023-05-01 21:07:00";32,48
"2023-05-01 21:08:00";32,48
"2023-05-01 21:09:00";32,44
"2023-05-01 21:10:00";32,4
"2023-05-01 21:11:00";32,4
"2023-05-01 21:12:00";32,29
"2023-05-01 21:13:00";32,24
"2023-05-01 21:14:00";32,19
"2023-05-01 21:15:00";32,14
"2023-05-01 21:16:00";32,09
"2023-05-01 21:17:00";32,09
"2023-05-01 21:18:00";32,05
"2023-05-01 21:19:00";31,99
"2023-05-01 21:20:00";31,93
"2023-05-01 21:21:00";31,83
"2023-05-01 21:22:00";31,77
"2023-05-01 21:23:00";31,72
"2023-05-01 21:24:00";31,68
"2023-05-01 21:25:00";31,64
"2023-05-01 21:26:00";31,64
"2023-05-01 21:27:00";31,64
"2023-05-01 21:28:00";31,6
"2023-05-01 21:29:00";31,57
"2023-05-01 21:30:00";31,48
"2023-05-01 21:31:00";31,44
"2023-05-01 21:32:00";31,39
"2023-05-01 21:33:00";31,34
"2023-05-01 21:34:00";31,29
"2023-05-01 21:35:00";31,29
"2023-05-01 21:36:00";31,26
"2023-05-01 21:37:00";31,21
"2023-05-01 21:38:00";31,16
"2023-05-01 21:39:00";31,1
"2023-05-01 21:40:00";31,06
"2023-05-01 21:41:00";31,01
"2023-05-01 21:42:00";30,97
"2023-05-01 21:43:00";30,97
"2023-05-01 21:44:00";30,97
"2023-05-01 21:45:00";30,93
"2023-05-01 21:46:00";30,87
"2023-05-01 21:47:00";30,85
"2023-05-01 21:48:00";30,79
"2023-05-01 21:49:00";30,75
"2023-05-01 21:50:00";30,71
"2023-05-01 21:51:00";30,67
"2023-05-01 21:52:00";30,62
"2023-05-01 21:53:00";30,62
"2023-05-01 21:54:00";30,56
"2023-05-01 21:55:00";30,52
"2023-05-01 21:56:00";30,47
"2023-05-01 21:57:00";30,41
"2023-05-01 21:58:00";30,36
"2023-05-01 21:59:00";30,36
"2023-05-01 22:00:00";30,34
"2023-05-01 22:01:00";30,3
"2023-05-01 22:02:00";30,3
"2023-05-01 22:03:00";30,26
"2023-05-01 22:04:00";30,22
"2023-05-01 22:05:00";30,17
"2023-05-01 22:06:00";30,15
"2023-05-01 22:07:00";30,04
"2023-05-01 22:08:00";30
"2023-05-01 22:09:00";29,98
"2023-05-01 22:10:00";29,96
"2023-05-01 22:11:00";29,96
"2023-05-01 22:12:00";29,93
"2023-05-01 22:13:00";29,88
"2023-05-01 22:14:00";29,85
"2023-05-01 22:15:00";29,84
"2023-05-01 22:16:00";29,8
"2023-05-01 22:17:00";29,78
"2023-05-01 22:18:00";29,71
"2023-05-01 22:19:00";29,69
"2023-05-01 22:20:00";29,69
"2023-05-01 22:21:00";29,65
"2023-05-01 22:22:00";29,62
"2023-05-01 22:23:00";29,59
"2023-05-01 22:24:00";29,54
"2023-05-01 22:25:00";29,48
"2023-05-01 22:26:00";29,44
"2023-05-01 22:27:00";29,41
"2023-05-01 22:28:00";29,4
"2023-05-01 22:29:00";29,4
"2023-05-01 22:30:00";29,37
"2023-05-01 22:31:00";29,34
"2023-05-01 22:32:00";29,29
"2023-05-01 22:33:00";29,29
"2023-05-01 22:34:00";29,24
"2023-05-01 22:35:00";29,2
"2023-05-01 22:36:00";29,17
"2023-05-01 22:37:00";29,15
"2023-05-01 22:38:00";29,15
"2023-05-01 22:39:00";29,13
"2023-05-01 22:40:00";29,08
"2023-05-01 22:41:00";29,05
"2023-05-01 22:42:00";29,03
"2023-05-01 22:43:00";28,99
"2023-05-01 22:44:00";28,98
"2023-05-01 22:45:00";28,94
"2023-05-01 22:46:00";28,92
"2023-05-01 22:47:00";28,92
"2023-05-01 22:48:00";28,88
"2023-05-01 22:49:00";28,88
"2023-05-01 22:50:00";28,86
"2023-05-01 22:51:00";28,84
"2023-05-01 22:52:00";28,8
"2023-05-01 22:53:00";28,77
"2023-05-01 22:54:00";28,73
"2023-05-01 22:55:00";28,71
"2023-05-01 22:56:00";28,71
"2023-05-01 22:57:00";28,69
"2023-05-01 22:58:00";28,65
"2023-05-01 22:59:00";28,62
"2023-05-01 23:00:00";28,6
"2023-05-01 23:01:00";28,59
"2023-05-01 23:02:00";28,57
"2023-05-01 23:03:00";28,55
"2023-05-01 23:04:00";28,53
"2023-05-01 23:05:00";28,53
"2023-05-01 23:06:00";28,53
"2023-05-01 23:07:00";28,49
"2023-05-01 23:08:00";28,46
"2023-05-01 23:09:00";28,46
"2023-05-01 23:10:00";28,42
"2023-05-01 23:11:00";28,41
"2023-05-01 23:12:00";28,39
"2023-05-01 23:13:00";28,36
"2023-05-01 23:14:00";28,36
"2023-05-01 23:15:00";28,32
"2023-05-01 23:16:00";28,32
"2023-05-01 23:17:00";28,29
"2023-05-01 23:18:00";28,27
"2023-05-01 23:19:00";28,25
"2023-05-01 23:20:00";28,19
"2023-05-01 23:21:00";28,19
"2023-05-01 23:22:00";28,16
"2023-05-01 23:23:00";28,16
"2023-05-01 23:24:00";28,15
"2023-05-01 23:25:00";28,14
"2023-05-01 23:26:00";28,12
"2023-05-01 23:27:00";28,08
"2023-05-01 23:28:00";28,04
"2023-05-01 23:29:00";28,01
"2023-05-01 23:30:00";27,99
"2023-05-01 23:31:00";27,98
"2023-05-01 23:32:00";27,98
"2023-05-01 23:33:00";27,98
"2023-05-01 23:34:00";27,97
"2023-05-01 23:35:00";27,96
"2023-05-01 23:36:00";27,93
"2023-05-01 23:37:00";27,9
"2023-05-01 23:38:00";27,88
"2023-05-01 23:39:00";27,85
"2023-05-01 23:40:00";27,81
"2023-05-01 23:41:00";27,81
"2023-05-01 23:42:00";27,82
"2023-05-01 23:43:00";27,8
"2023-05-01 23:44:00";27,79
"2023-05-01 23:45:00";27,78
"2023-05-01 23:46:00";27,75
"2023-05-01 23:47:00";27,73
"2023-05-01 23:48:00";27,71
"2023-05-01 23:49:00";27,72
"2023-05-01 23:50:00";27,72
"2023-05-01 23:51:00";27,7
"2023-05-01 23:52:00";27,7
"2023-05-01 23:53:00";27,69
"2023-05-01 23:54:00";27,69
"2023-05-01 23:55:00";27,69
"2023-05-01 23:56:00";27,65
"2023-05-01 23:57:00";27,64
"2023-05-01 23:58:00";27,64
"2023-05-01 23:59:00";27,64
