"DateTime";"Aanvoertemperatuur [Warmtapwater bwdl Geel] [°C]"
"2023-03-27 03:49:00";30,91
"2023-03-27 03:50:00";30,91
"2023-03-27 03:51:00";30,88
"2023-03-27 03:52:00";30,86
"2023-03-27 03:53:00";30,82
"2023-03-27 03:54:00";30,8
"2023-03-27 03:55:00";30,79
"2023-03-27 03:56:00";30,78
"2023-03-27 03:57:00";30,77
"2023-03-27 03:58:00";30,75
"2023-03-27 03:59:00";30,75
"2023-03-27 04:00:00";30,74
"2023-03-27 04:01:00";30,73
"2023-03-27 04:02:00";30,69
"2023-03-27 04:03:00";30,66
"2023-03-27 04:04:00";30,65
"2023-03-27 04:05:00";30,63
"2023-03-27 04:06:00";28,6
"2023-03-27 04:07:00";22,86
"2023-03-27 04:08:00";22,86
"2023-03-27 04:09:00";74,32
"2023-03-27 04:10:00";69,71
"2023-03-27 04:11:00";69,81
"2023-03-27 04:12:00";71,78
"2023-03-27 04:13:00";73,32
"2023-03-27 04:14:00";67,74
"2023-03-27 04:15:00";67,9
"2023-03-27 04:16:00";66,08
"2023-03-27 04:17:00";66,08
"2023-03-27 04:18:00";64,38
"2023-03-27 04:19:00";63,18
"2023-03-27 04:20:00";62,08
"2023-03-27 04:21:00";59,64
"2023-03-27 04:22:00";59,38
"2023-03-27 04:23:00";59,24
"2023-03-27 04:24:00";59,18
"2023-03-27 04:25:00";59,16
"2023-03-27 04:26:00";59,16
"2023-03-27 04:27:00";59,33
"2023-03-27 04:28:00";59,53
"2023-03-27 04:29:00";60,15
"2023-03-27 04:30:00";60,41
"2023-03-27 04:31:00";62,27
"2023-03-27 04:32:00";62,75
"2023-03-27 04:33:00";64,24
"2023-03-27 04:34:00";65,42
"2023-03-27 04:35:00";65,42
"2023-03-27 04:36:00";65,97
"2023-03-27 04:37:00";67,29
"2023-03-27 04:38:00";67,71
"2023-03-27 04:39:00";67,25
"2023-03-27 04:40:00";65,77
"2023-03-27 04:41:00";65,43
"2023-03-27 04:42:00";63,35
"2023-03-27 04:43:00";63,35
"2023-03-27 04:44:00";62,78
"2023-03-27 04:45:00";62,72
"2023-03-27 04:46:00";62,92
"2023-03-27 04:47:00";63,77
"2023-03-27 04:48:00";64,95
"2023-03-27 04:49:00";65,64
"2023-03-27 04:50:00";65,8
"2023-03-27 04:51:00";65,79
"2023-03-27 04:52:00";65,79
"2023-03-27 04:53:00";65,73
"2023-03-27 04:54:00";65,76
"2023-03-27 04:55:00";65,94
"2023-03-27 04:56:00";66,04
"2023-03-27 04:57:00";67,47
"2023-03-27 04:58:00";67,8
"2023-03-27 04:59:00";68,72
"2023-03-27 05:00:00";69,39
"2023-03-27 05:01:00";69,39
"2023-03-27 05:02:00";70,31
"2023-03-27 05:03:00";70,76
"2023-03-27 05:04:00";71,54
"2023-03-27 05:05:00";71,85
"2023-03-27 05:06:00";72,26
"2023-03-27 05:07:00";72,44
"2023-03-27 05:08:00";72,71
"2023-03-27 05:09:00";72,83
"2023-03-27 05:10:00";72,83
"2023-03-27 05:11:00";72,88
"2023-03-27 05:12:00";73,23
"2023-03-27 05:13:00";73,32
"2023-03-27 05:14:00";73,32
"2023-03-27 05:15:00";56,87
"2023-03-27 05:16:00";56,61
"2023-03-27 05:17:00";55,88
"2023-03-27 05:18:00";55,59
"2023-03-27 05:19:00";55,59
"2023-03-27 05:20:00";55,53
"2023-03-27 05:21:00";55,39
"2023-03-27 05:22:00";55,25
"2023-03-27 05:23:00";55,12
"2023-03-27 05:24:00";54,85
"2023-03-27 05:25:00";54,73
"2023-03-27 05:26:00";54,6
"2023-03-27 05:27:00";54,46
"2023-03-27 05:28:00";54,46
"2023-03-27 05:29:00";54,33
"2023-03-27 05:30:00";54,19
"2023-03-27 05:31:00";54,19
"2023-03-27 05:32:00";54,04
"2023-03-27 05:33:00";53,74
"2023-03-27 05:34:00";53,6
"2023-03-27 05:35:00";53,45
"2023-03-27 05:36:00";53,29
"2023-03-27 05:37:00";53,29
"2023-03-27 05:38:00";53,15
"2023-03-27 05:39:00";52,99
"2023-03-27 05:40:00";52,85
"2023-03-27 05:41:00";52,69
"2023-03-27 05:42:00";52,39
"2023-03-27 05:43:00";52,25
"2023-03-27 05:44:00";52,1
"2023-03-27 05:45:00";51,94
"2023-03-27 05:46:00";51,94
"2023-03-27 05:47:00";51,78
"2023-03-27 05:48:00";51,78
"2023-03-27 05:49:00";51,63
"2023-03-27 05:50:00";51,47
"2023-03-27 05:51:00";51,15
"2023-03-27 05:52:00";50,99
"2023-03-27 05:53:00";50,84
"2023-03-27 05:54:00";50,68
"2023-03-27 05:55:00";50,68
"2023-03-27 05:56:00";50,52
"2023-03-27 05:57:00";50,36
"2023-03-27 05:58:00";50,2
"2023-03-27 05:59:00";50,04
"2023-03-27 06:00:00";49,74
"2023-03-27 06:01:00";49,58
"2023-03-27 06:02:00";49,42
"2023-03-27 06:03:00";49,42
"2023-03-27 06:04:00";49,42
"2023-03-27 06:05:00";49,26
"2023-03-27 06:06:00";49,11
"2023-03-27 06:07:00";48,96
"2023-03-27 06:08:00";48,81
"2023-03-27 06:09:00";48,5
"2023-03-27 06:10:00";48,36
"2023-03-27 06:11:00";48,21
"2023-03-27 06:12:00";48,06
"2023-03-27 06:13:00";48,06
"2023-03-27 06:14:00";47,9
"2023-03-27 06:15:00";47,76
"2023-03-27 06:16:00";47,61
"2023-03-27 06:17:00";47,46
"2023-03-27 06:18:00";47,17
"2023-03-27 06:19:00";47,17
"2023-03-27 06:20:00";47,03
"2023-03-27 06:21:00";46,88
"2023-03-27 06:22:00";46,88
"2023-03-27 06:23:00";46,75
"2023-03-27 06:24:00";46,6
"2023-03-27 06:25:00";46,46
"2023-03-27 06:26:00";46,31
"2023-03-27 06:27:00";46,04
"2023-03-27 06:28:00";45,89
"2023-03-27 06:29:00";45,75
"2023-03-27 06:30:00";45,62
"2023-03-27 06:31:00";45,62
"2023-03-27 06:32:00";45,48
"2023-03-27 06:33:00";45,35
"2023-03-27 06:34:00";45,21
"2023-03-27 06:35:00";45,07
"2023-03-27 06:36:00";44,93
"2023-03-27 06:37:00";44,79
"2023-03-27 06:38:00";44,66
"2023-03-27 06:39:00";44,66
"2023-03-27 06:40:00";44,53
"2023-03-27 06:41:00";44,39
"2023-03-27 06:42:00";44,26
"2023-03-27 06:43:00";44,13
"2023-03-27 06:44:00";44
"2023-03-27 06:45:00";43,87
"2023-03-27 06:46:00";43,61
"2023-03-27 06:47:00";43,47
"2023-03-27 06:48:00";43,36
"2023-03-27 06:49:00";43,36
"2023-03-27 06:50:00";43,24
"2023-03-27 06:51:00";43,11
"2023-03-27 06:52:00";42,98
"2023-03-27 06:53:00";42,98
"2023-03-27 06:54:00";42,86
"2023-03-27 06:55:00";42,62
"2023-03-27 06:56:00";42,51
"2023-03-27 06:57:00";42,51
"2023-03-27 06:58:00";42,38
"2023-03-27 06:59:00";42,26
"2023-03-27 07:00:00";42,15
"2023-03-27 07:01:00";42,03
"2023-03-27 07:02:00";41,91
"2023-03-27 07:03:00";41,8
"2023-03-27 07:04:00";41,57
"2023-03-27 07:05:00";41,46
"2023-03-27 07:06:00";41,46
"2023-03-27 07:07:00";41,34
"2023-03-27 07:08:00";41,22
"2023-03-27 07:09:00";41,1
"2023-03-27 07:10:00";41,1
"2023-03-27 07:11:00";40,96
"2023-03-27 07:12:00";35,9
"2023-03-27 07:13:00";81,51
"2023-03-27 07:14:00";87,5
"2023-03-27 07:15:00";87,5
"2023-03-27 07:16:00";87,8
"2023-03-27 07:17:00";80,2
"2023-03-27 07:18:00";68,24
"2023-03-27 07:19:00";65,88
"2023-03-27 07:20:00";63,74
"2023-03-27 07:21:00";61,19
"2023-03-27 07:22:00";64,88
"2023-03-27 07:23:00";63,32
"2023-03-27 07:24:00";63,32
"2023-03-27 07:25:00";62,9
"2023-03-27 07:26:00";65,46
"2023-03-27 07:27:00";66,87
"2023-03-27 07:28:00";67,96
"2023-03-27 07:29:00";68,93
"2023-03-27 07:30:00";70,17
"2023-03-27 07:31:00";69,33
"2023-03-27 07:32:00";69,07
"2023-03-27 07:33:00";69,07
"2023-03-27 07:34:00";61,68
"2023-03-27 07:35:00";63,97
"2023-03-27 07:36:00";63,29
"2023-03-27 07:37:00";61,62
"2023-03-27 07:38:00";64,29
"2023-03-27 07:39:00";66,02
"2023-03-27 07:40:00";68,73
"2023-03-27 07:41:00";69,46
"2023-03-27 07:42:00";69,46
"2023-03-27 07:43:00";70,27
"2023-03-27 07:44:00";70,95
"2023-03-27 07:45:00";71,49
"2023-03-27 07:46:00";71,92
"2023-03-27 07:47:00";72,18
"2023-03-27 07:48:00";72,53
"2023-03-27 07:49:00";72,6
"2023-03-27 07:50:00";72,81
"2023-03-27 07:51:00";72,81
"2023-03-27 07:52:00";72,52
"2023-03-27 07:53:00";72,57
"2023-03-27 07:54:00";72,61
"2023-03-27 07:55:00";72,65
"2023-03-27 07:56:00";72,84
"2023-03-27 07:57:00";73,03
"2023-03-27 07:58:00";73,47
"2023-03-27 07:59:00";73,76
"2023-03-27 08:00:00";73,76
"2023-03-27 08:01:00";73,43
"2023-03-27 08:02:00";72,96
"2023-03-27 08:03:00";73,4
"2023-03-27 08:04:00";74,35
"2023-03-27 08:05:00";74,79
"2023-03-27 08:06:00";74,98
"2023-03-27 08:07:00";75,37
"2023-03-27 08:08:00";75,44
"2023-03-27 08:09:00";75,44
"2023-03-27 08:10:00";75,47
"2023-03-27 08:11:00";75,62
"2023-03-27 08:12:00";75,69
"2023-03-27 08:13:00";75,82
"2023-03-27 08:14:00";75,83
"2023-03-27 08:15:00";75,87
"2023-03-27 08:16:00";75,34
"2023-03-27 08:17:00";75,48
"2023-03-27 08:18:00";75,48
"2023-03-27 08:19:00";75,71
"2023-03-27 08:20:00";75,77
"2023-03-27 08:21:00";75,84
"2023-03-27 08:22:00";75,9
"2023-03-27 08:23:00";75,85
"2023-03-27 08:24:00";75,97
"2023-03-27 08:25:00";75,62
"2023-03-27 08:26:00";75,63
"2023-03-27 08:27:00";75,63
"2023-03-27 08:28:00";75,66
"2023-03-27 08:29:00";75,83
"2023-03-27 08:30:00";75,92
"2023-03-27 08:31:00";75,96
"2023-03-27 08:32:00";76,04
"2023-03-27 08:33:00";76,07
"2023-03-27 08:34:00";76,17
"2023-03-27 08:35:00";75,68
"2023-03-27 08:36:00";75,68
"2023-03-27 08:37:00";74,84
"2023-03-27 08:38:00";74,58
"2023-03-27 08:39:00";73,66
"2023-03-27 08:40:00";73,66
"2023-03-27 08:41:00";73,34
"2023-03-27 08:42:00";73,47
"2023-03-27 08:43:00";73,78
"2023-03-27 08:44:00";74,09
"2023-03-27 08:45:00";74,97
"2023-03-27 08:46:00";75,36
"2023-03-27 08:47:00";74,02
"2023-03-27 08:48:00";74,02
"2023-03-27 08:49:00";75,24
"2023-03-27 08:50:00";75,49
"2023-03-27 08:51:00";74,77
"2023-03-27 08:52:00";75
"2023-03-27 08:53:00";74,42
"2023-03-27 08:54:00";74,02
"2023-03-27 08:55:00";74,77
"2023-03-27 08:56:00";75,39
"2023-03-27 08:57:00";76,02
"2023-03-27 08:58:00";76,35
"2023-03-27 08:59:00";76,82
"2023-03-27 09:00:00";76,94
"2023-03-27 09:01:00";77,28
"2023-03-27 09:02:00";77,15
"2023-03-27 09:03:00";77,58
"2023-03-27 09:04:00";77,72
"2023-03-27 09:05:00";78
"2023-03-27 09:06:00";62,38
"2023-03-27 09:07:00";61,24
"2023-03-27 09:08:00";61,34
"2023-03-27 09:09:00";61,33
"2023-03-27 09:10:00";61,33
"2023-03-27 09:11:00";61,18
"2023-03-27 09:12:00";61,04
"2023-03-27 09:13:00";60,89
"2023-03-27 09:14:00";60,72
"2023-03-27 09:15:00";60,6
"2023-03-27 09:16:00";60,32
"2023-03-27 09:17:00";60,15
"2023-03-27 09:18:00";59,78
"2023-03-27 09:19:00";59,78
"2023-03-27 09:20:00";59,59
"2023-03-27 09:21:00";59,38
"2023-03-27 09:22:00";59,18
"2023-03-27 09:23:00";58,97
"2023-03-27 09:24:00";58,78
"2023-03-27 09:25:00";58,54
"2023-03-27 09:26:00";58,31
"2023-03-27 09:27:00";58,07
"2023-03-27 09:28:00";57,84
"2023-03-27 09:29:00";57,58
"2023-03-27 09:30:00";57,31
"2023-03-27 09:31:00";57,05
"2023-03-27 09:32:00";56,78
"2023-03-27 09:33:00";56,5
"2023-03-27 09:34:00";56,2
"2023-03-27 09:35:00";55,93
"2023-03-27 09:36:00";55,63
"2023-03-27 09:37:00";55,34
"2023-03-27 09:38:00";55,03
"2023-03-27 09:39:00";54,74
"2023-03-27 09:40:00";54,44
"2023-03-27 09:41:00";54,13
"2023-03-27 09:42:00";53,83
"2023-03-27 09:43:00";53,53
"2023-03-27 09:44:00";53,24
"2023-03-27 09:45:00";52,93
"2023-03-27 09:46:00";52,61
"2023-03-27 09:47:00";52,32
"2023-03-27 09:48:00";52,03
"2023-03-27 09:49:00";51,72
"2023-03-27 09:50:00";51,44
"2023-03-27 09:51:00";51,13
"2023-03-27 09:52:00";50,85
"2023-03-27 09:53:00";50,58
"2023-03-27 09:54:00";50,29
"2023-03-27 09:55:00";50
"2023-03-27 09:56:00";49,74
"2023-03-27 09:57:00";49,46
"2023-03-27 09:58:00";49,19
"2023-03-27 09:59:00";48,91
"2023-03-27 10:00:00";48,66
"2023-03-27 10:01:00";48,38
"2023-03-27 10:02:00";48,15
"2023-03-27 10:03:00";47,87
"2023-03-27 10:04:00";47,63
"2023-03-27 10:05:00";47,36
"2023-03-27 10:06:00";47,13
"2023-03-27 10:07:00";46,87
"2023-03-27 10:08:00";46,62
"2023-03-27 10:09:00";46,4
"2023-03-27 10:10:00";46,16
"2023-03-27 10:11:00";45,93
"2023-03-27 10:12:00";45,7
"2023-03-27 10:13:00";45,47
"2023-03-27 10:14:00";45,23
"2023-03-27 10:15:00";43,19
"2023-03-27 10:16:00";49,21
"2023-03-27 10:17:00";83,07
"2023-03-27 10:18:00";85,29
"2023-03-27 10:19:00";78,58
"2023-03-27 10:20:00";69,13
"2023-03-27 10:21:00";65,22
"2023-03-27 10:22:00";63,12
"2023-03-27 10:23:00";62,08
"2023-03-27 10:24:00";62,48
"2023-03-27 10:25:00";64,02
"2023-03-27 10:26:00";68,33
"2023-03-27 10:27:00";57,18
"2023-03-27 10:28:00";55,96
"2023-03-27 10:29:00";57,16
"2023-03-27 10:30:00";58,16
"2023-03-27 10:31:00";58,65
"2023-03-27 10:32:00";58,52
"2023-03-27 10:33:00";58,4
"2023-03-27 10:34:00";58,21
"2023-03-27 10:35:00";58,05
"2023-03-27 10:36:00";57,94
"2023-03-27 10:37:00";57,71
"2023-03-27 10:38:00";57,56
"2023-03-27 10:39:00";57,34
"2023-03-27 10:40:00";57,15
"2023-03-27 10:41:00";56,97
"2023-03-27 10:42:00";56,78
"2023-03-27 10:43:00";56,57
"2023-03-27 10:44:00";56,38
"2023-03-27 10:45:00";56,18
"2023-03-27 10:46:00";55,99
"2023-03-27 10:47:00";52,97
"2023-03-27 10:48:00";63,07
"2023-03-27 10:49:00";85,45
"2023-03-27 10:50:00";78,24
"2023-03-27 10:51:00";70,3
"2023-03-27 10:52:00";66,89
"2023-03-27 10:53:00";66,85
"2023-03-27 10:54:00";55,83
"2023-03-27 10:55:00";55,15
"2023-03-27 10:56:00";56,88
"2023-03-27 10:57:00";57,66
"2023-03-27 10:58:00";57,71
"2023-03-27 10:59:00";57,65
"2023-03-27 11:00:00";57,51
"2023-03-27 11:01:00";57,35
"2023-03-27 11:02:00";57,19
"2023-03-27 11:03:00";56,99
"2023-03-27 11:04:00";56,86
"2023-03-27 11:05:00";56,72
"2023-03-27 11:06:00";56,5
"2023-03-27 11:07:00";56,32
"2023-03-27 11:08:00";56,14
"2023-03-27 11:09:00";55,95
"2023-03-27 11:10:00";55,77
"2023-03-27 11:11:00";55,56
"2023-03-27 11:12:00";55,37
"2023-03-27 11:13:00";55,17
"2023-03-27 11:14:00";53,49
"2023-03-27 11:15:00";67,25
"2023-03-27 11:16:00";85,98
"2023-03-27 11:17:00";78,53
"2023-03-27 11:18:00";69,62
"2023-03-27 11:19:00";64,58
"2023-03-27 11:20:00";63,47
"2023-03-27 11:21:00";66,06
"2023-03-27 11:22:00";67,75
"2023-03-27 11:23:00";70,97
"2023-03-27 11:24:00";70,31
"2023-03-27 11:25:00";70,31
"2023-03-27 11:26:00";69,11
"2023-03-27 11:27:00";65,86
"2023-03-27 11:28:00";67,1
"2023-03-27 11:29:00";69,8
"2023-03-27 11:30:00";71,29
"2023-03-27 11:31:00";72,46
"2023-03-27 11:32:00";73,53
"2023-03-27 11:33:00";74,34
"2023-03-27 11:34:00";74,34
"2023-03-27 11:35:00";72,31
"2023-03-27 11:36:00";71,8
"2023-03-27 11:37:00";73,15
"2023-03-27 11:38:00";73,94
"2023-03-27 11:39:00";74,37
"2023-03-27 11:40:00";74,69
"2023-03-27 11:41:00";74,69
"2023-03-27 11:42:00";74,72
"2023-03-27 11:43:00";75,08
"2023-03-27 11:44:00";75,16
"2023-03-27 11:45:00";74,73
"2023-03-27 11:46:00";75,71
"2023-03-27 11:47:00";75,63
"2023-03-27 11:48:00";73,19
"2023-03-27 11:49:00";73,98
"2023-03-27 11:50:00";73,98
"2023-03-27 11:51:00";75,11
"2023-03-27 11:52:00";75,59
"2023-03-27 11:53:00";75,33
"2023-03-27 11:54:00";74,69
"2023-03-27 11:55:00";75,14
"2023-03-27 11:56:00";73,87
"2023-03-27 11:57:00";73,15
"2023-03-27 11:58:00";73,15
"2023-03-27 11:59:00";74,28
"2023-03-27 12:00:00";74,94
"2023-03-27 12:01:00";75,36
"2023-03-27 12:02:00";75,38
"2023-03-27 12:03:00";75,97
"2023-03-27 12:04:00";75,86
"2023-03-27 12:05:00";75,09
"2023-03-27 12:06:00";75,15
"2023-03-27 12:07:00";75,15
"2023-03-27 12:08:00";75,58
"2023-03-27 12:09:00";75,58
"2023-03-27 12:10:00";75,68
"2023-03-27 12:11:00";75,77
"2023-03-27 12:12:00";75,89
"2023-03-27 12:13:00";75,91
"2023-03-27 12:14:00";75,95
"2023-03-27 12:15:00";75,49
"2023-03-27 12:16:00";75,49
"2023-03-27 12:17:00";75
"2023-03-27 12:18:00";75,29
"2023-03-27 12:19:00";75,51
"2023-03-27 12:20:00";75,69
"2023-03-27 12:21:00";75,6
"2023-03-27 12:22:00";75,84
"2023-03-27 12:23:00";75,9
"2023-03-27 12:24:00";76,04
"2023-03-27 12:25:00";76,04
"2023-03-27 12:26:00";75,55
"2023-03-27 12:27:00";75,93
"2023-03-27 12:28:00";76,05
"2023-03-27 12:29:00";76,14
"2023-03-27 12:30:00";76,24
"2023-03-27 12:31:00";76,44
"2023-03-27 12:32:00";76,04
"2023-03-27 12:33:00";76,04
"2023-03-27 12:34:00";76,17
"2023-03-27 12:35:00";76,18
"2023-03-27 12:36:00";76,19
"2023-03-27 12:37:00";76,22
"2023-03-27 12:38:00";76,3
"2023-03-27 12:39:00";76,49
"2023-03-27 12:40:00";76,58
"2023-03-27 12:41:00";76,7
"2023-03-27 12:42:00";76,7
"2023-03-27 12:43:00";76,82
"2023-03-27 12:44:00";76,87
"2023-03-27 12:45:00";77,23
"2023-03-27 12:46:00";76,64
"2023-03-27 12:47:00";76,07
"2023-03-27 12:48:00";73,41
"2023-03-27 12:49:00";56,13
"2023-03-27 12:50:00";58,01
"2023-03-27 12:51:00";58,01
"2023-03-27 12:52:00";58,43
