"DateTime";"Temp.buffer Midden [Warmtapwater bwdl Geel] [°C]"
"2023-01-30 00:00:00";49,8
"2023-01-30 00:08:00";49,8
"2023-01-30 00:16:00";49,7
"2023-01-30 00:24:00";49,7
"2023-01-30 00:32:00";49,6
"2023-01-30 00:40:00";49,6
"2023-01-30 00:48:00";49,6
"2023-01-30 00:56:00";49,7
"2023-01-30 01:04:00";49,6
"2023-01-30 01:12:00";49,6
"2023-01-30 01:20:00";49,6
"2023-01-30 01:28:00";49,5
"2023-01-30 01:36:00";48,8
"2023-01-30 01:44:00";47,8
"2023-01-30 01:52:00";47,5
"2023-01-30 02:00:00";47,4
"2023-01-30 02:08:00";47,4
"2023-01-30 02:16:00";47,3
"2023-01-30 02:24:00";47,3
"2023-01-30 02:32:00";47,2
"2023-01-30 02:40:00";47,1
"2023-01-30 02:48:00";47,1
"2023-01-30 02:56:00";47,1
"2023-01-30 03:04:00";47,1
"2023-01-30 03:12:00";47
"2023-01-30 03:20:00";46,9
"2023-01-30 03:28:00";46,9
"2023-01-30 03:36:00";46,1
"2023-01-30 03:44:00";44
"2023-01-30 03:52:00";41,5
"2023-01-30 04:00:00";39,7
"2023-01-30 04:08:00";41,6
"2023-01-30 04:16:00";50,8
"2023-01-30 04:24:00";55,3
"2023-01-30 04:32:00";55,3
"2023-01-30 04:40:00";55,2
"2023-01-30 04:48:00";55
"2023-01-30 04:56:00";54,8
"2023-01-30 05:04:00";54,7
"2023-01-30 05:12:00";54,6
"2023-01-30 05:20:00";54,6
"2023-01-30 05:28:00";54,6
"2023-01-30 05:36:00";54,6
"2023-01-30 05:44:00";54,6
"2023-01-30 05:52:00";54,6
"2023-01-30 06:00:00";54,5
"2023-01-30 06:08:00";54,5
"2023-01-30 06:16:00";54,5
"2023-01-30 06:24:00";54,5
"2023-01-30 06:32:00";54,5
"2023-01-30 06:40:00";54,4
"2023-01-30 06:48:00";54,4
"2023-01-30 06:56:00";54,4
"2023-01-30 07:04:00";54,3
"2023-01-30 07:12:00";54,3
"2023-01-30 07:20:00";54,3
"2023-01-30 07:28:00";57,5
"2023-01-30 07:36:00";58,2
"2023-01-30 07:44:00";58,4
"2023-01-30 07:52:00";58,6
"2023-01-30 08:00:00";59,3
"2023-01-30 08:08:00";59,8
"2023-01-30 08:16:00";60,5
"2023-01-30 08:24:00";60,9
"2023-01-30 08:32:00";61
"2023-01-30 08:40:00";61,2
"2023-01-30 08:48:00";63,2
"2023-01-30 08:56:00";66
"2023-01-30 09:04:00";67,2
"2023-01-30 09:12:00";67,4
"2023-01-30 09:20:00";67,6
"2023-01-30 09:28:00";67,6
"2023-01-30 09:36:00";67,6
"2023-01-30 09:44:00";67,6
"2023-01-30 09:52:00";67,6
"2023-01-30 10:00:00";67,6
"2023-01-30 10:08:00";67,6
"2023-01-30 10:16:00";67,6
"2023-01-30 10:24:00";67,5
"2023-01-30 10:32:00";67,3
"2023-01-30 10:40:00";66,2
"2023-01-30 10:48:00";65,7
"2023-01-30 10:56:00";65,7
"2023-01-30 11:04:00";65,7
"2023-01-30 11:12:00";65,7
"2023-01-30 11:20:00";65,3
"2023-01-30 11:28:00";64,4
"2023-01-30 11:36:00";64,3
"2023-01-30 11:44:00";64,3
"2023-01-30 11:52:00";64,3
"2023-01-30 12:00:00";64,3
"2023-01-30 12:08:00";64,2
"2023-01-30 12:16:00";63,2
"2023-01-30 12:24:00";62,8
"2023-01-30 12:32:00";62,7
"2023-01-30 12:40:00";61,5
"2023-01-30 12:48:00";59,9
"2023-01-30 12:56:00";58,8
"2023-01-30 13:04:00";57,9
"2023-01-30 13:12:00";56,9
"2023-01-30 13:20:00";56,4
"2023-01-30 13:28:00";56,8
"2023-01-30 13:36:00";58
"2023-01-30 13:44:00";59
"2023-01-30 13:52:00";60,9
"2023-01-30 14:00:00";63,3
"2023-01-30 14:08:00";63,4
"2023-01-30 14:16:00";63,1
"2023-01-30 14:24:00";62,8
"2023-01-30 14:32:00";62,6
"2023-01-30 14:40:00";62,3
"2023-01-30 14:48:00";62,1
"2023-01-30 14:56:00";61,6
"2023-01-30 15:04:00";61,2
"2023-01-30 15:12:00";60,7
"2023-01-30 15:20:00";60,4
"2023-01-30 15:28:00";60,4
"2023-01-30 15:36:00";62,5
"2023-01-30 15:44:00";65,7
"2023-01-30 15:52:00";67,8
"2023-01-30 16:00:00";68,2
"2023-01-30 16:08:00";68,3
"2023-01-30 16:16:00";68,3
"2023-01-30 16:24:00";68,3
"2023-01-30 16:32:00";68,3
"2023-01-30 16:40:00";68,3
"2023-01-30 16:48:00";68,3
"2023-01-30 16:56:00";68,3
"2023-01-30 17:04:00";68,2
"2023-01-30 17:12:00";68,2
"2023-01-30 17:20:00";68,2
"2023-01-30 17:28:00";68,2
"2023-01-30 17:36:00";68,1
"2023-01-30 17:44:00";68,1
"2023-01-30 17:52:00";68,1
"2023-01-30 18:00:00";68
"2023-01-30 18:08:00";68
"2023-01-30 18:16:00";68
"2023-01-30 18:24:00";67,9
"2023-01-30 18:32:00";67,9
"2023-01-30 18:40:00";67,9
"2023-01-30 18:48:00";67,9
"2023-01-30 18:56:00";67,8
"2023-01-30 19:04:00";67,8
"2023-01-30 19:12:00";67,8
"2023-01-30 19:20:00";67,7
"2023-01-30 19:28:00";67,7
"2023-01-30 19:36:00";67,7
"2023-01-30 19:44:00";67,7
"2023-01-30 19:52:00";67,6
"2023-01-30 20:00:00";67,7
"2023-01-30 20:08:00";67,7
"2023-01-30 20:16:00";67,7
"2023-01-30 20:24:00";67,7
"2023-01-30 20:32:00";67,6
"2023-01-30 20:40:00";67,6
"2023-01-30 20:48:00";67,6
"2023-01-30 20:56:00";67,6
"2023-01-30 21:04:00";67,6
"2023-01-30 21:12:00";67,6
"2023-01-30 21:20:00";67,5
"2023-01-30 21:28:00";67,5
"2023-01-30 21:36:00";67,5
"2023-01-30 21:44:00";67,5
"2023-01-30 21:52:00";67,5
"2023-01-30 22:00:00";67,4
"2023-01-30 22:08:00";67,4
"2023-01-30 22:16:00";67,3
"2023-01-30 22:24:00";67,3
"2023-01-30 22:32:00";67,3
"2023-01-30 22:40:00";67,3
"2023-01-30 22:48:00";67,3
"2023-01-30 22:56:00";67,2
"2023-01-30 23:04:00";67,1
"2023-01-30 23:12:00";67,1
"2023-01-30 23:20:00";67,1
"2023-01-30 23:28:00";67
"2023-01-30 23:36:00";67
"2023-01-30 23:44:00";67
"2023-01-30 23:52:00";67
"2023-01-31 00:00:00";67
"2023-01-31 00:08:00";67
"2023-01-31 00:16:00";67
"2023-01-31 00:24:00";67
"2023-01-31 00:32:00";66,9
"2023-01-31 00:40:00";66,9
"2023-01-31 00:48:00";66,9
