"DateTime";"Temp.buffer Midden [Warmtapwater bwdl Geel] [°C]"
"2023-04-13 20:40:00";67,9
"2023-04-13 20:48:00";67,9
"2023-04-13 20:56:00";67,9
"2023-04-13 21:04:00";67,9
"2023-04-13 21:12:00";67,9
"2023-04-13 21:20:00";67,8
"2023-04-13 21:28:00";67,8
"2023-04-13 21:36:00";67,7
"2023-04-13 21:44:00";67,7
"2023-04-13 21:52:00";67,7
"2023-04-13 22:00:00";67,7
"2023-04-13 22:08:00";67,6
"2023-04-13 22:16:00";67,6
"2023-04-13 22:24:00";67,6
"2023-04-13 22:32:00";67,5
"2023-04-13 22:40:00";67,5
"2023-04-13 22:48:00";67,5
"2023-04-13 22:56:00";67,5
"2023-04-13 23:04:00";67,4
"2023-04-13 23:12:00";67,4
"2023-04-13 23:20:00";67,4
"2023-04-13 23:28:00";67,4
"2023-04-13 23:36:00";67,4
"2023-04-13 23:44:00";67,4
"2023-04-13 23:52:00";67,3
